gene_callers_id,contig,start,stop,direction,partial,call_type,integron,ocean,accession,function
1044556,c_MHASMcontig_140261,0,1002,r,1,1,CALIN,IN,E!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
1044557,c_MHASMcontig_140261,1001,3095,r,0,1,CALIN,IN,E!!!Q,Amino acid transport and metabolism
1044557,c_MHASMcontig_140261,1001,3095,r,0,1,CALIN,IN,E!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
1044558,c_MHASMcontig_140261,3104,4064,r,0,1,CALIN,IN,E!!!M,Amino acid transport and metabolism
1044558,c_MHASMcontig_140261,3104,4064,r,0,1,CALIN,IN,E!!!M,Cell wall/membrane/envelope biogenesis
1057936,c_MHASMcontig_144331,1,649,f,1,1,CALIN,IN,R,General function prediction only
1057937,c_MHASMcontig_144331,641,1547,r,0,1,CALIN,IN,G!!!K,Carbohydrate transport and metabolism
1057937,c_MHASMcontig_144331,641,1547,r,0,1,CALIN,IN,G!!!K,Transcription
1057938,c_MHASMcontig_144331,1546,2341,r,0,1,CALIN,IN,G,Carbohydrate transport and metabolism
1057939,c_MHASMcontig_144331,2340,2760,r,1,1,CALIN,IN,G,Carbohydrate transport and metabolism
1070097,c_MHASMcontig_148043,3665,5072,f,0,1,CALIN,IN,E,Amino acid transport and metabolism
1070099,c_MHASMcontig_148043,5339,5561,r,1,1,CALIN,IN,O,"Posttranslational modification, protein turnover, chaperones"
1080560,c_MHASMcontig_152068,627,1074,r,0,1,CALIN,IN,P,Inorganic ion transport and metabolism
1080562,c_MHASMcontig_152068,1378,2992,f,1,1,CALIN,IN,P,Inorganic ion transport and metabolism
1090376,c_MHASMcontig_156731,1,970,f,1,1,CALIN,IN,L,"Replication, recombination and repair"
1103800,c_MHASMcontig_163335,2,665,r,1,1,CALIN,IN,G!!!E!!!R,Carbohydrate transport and metabolism
1103800,c_MHASMcontig_163335,2,665,r,1,1,CALIN,IN,G!!!E!!!R,Amino acid transport and metabolism
1103800,c_MHASMcontig_163335,2,665,r,1,1,CALIN,IN,G!!!E!!!R,General function prediction only
1103802,c_MHASMcontig_163335,1903,2380,f,1,1,CALIN,IN,I,Lipid transport and metabolism
1116697,c_MHASMcontig_169496,151,1336,r,0,1,CALIN,IN,R,General function prediction only
1137531,c_MHASMcontig_179311,950,1916,r,0,1,CALIN,IN,M,Cell wall/membrane/envelope biogenesis
1139223,c_MHASMcontig_180123,1070,2030,r,0,1,In0,IN,L,"Replication, recombination and repair"
1139582,c_MHASMcontig_180292,1456,2338,f,1,1,CALIN,IN,I!!!I,Lipid transport and metabolism
1139582,c_MHASMcontig_180292,1456,2338,f,1,1,CALIN,IN,I!!!I,Lipid transport and metabolism
1157404,c_MHASMcontig_188517,1533,1983,f,0,1,CALIN,IN,J,"Translation, ribosomal structure and biogenesis"
1179592,c_MHASMcontig_199032,1,532,f,1,1,CALIN,IN,G,Carbohydrate transport and metabolism
1179593,c_MHASMcontig_199032,1304,1964,f,0,1,CALIN,IN,O,"Posttranslational modification, protein turnover, chaperones"
1202251,c_MHASMcontig_209537,1317,2250,f,0,1,In0,IN,L,"Replication, recombination and repair"
1209130,c_MHASMcontig_212652,1201,3571,f,0,1,CALIN,IN,X,"Mobilome: prophages, transposons"
1239772,c_MHASMcontig_221831,118,421,r,0,1,CALIN,IN,K,Transcription
1248509,c_MHASMcontig_224457,3389,4373,r,0,1,complete,IN,L,"Replication, recombination and repair"
1248511,c_MHASMcontig_224457,4721,5189,f,0,1,complete,IN,J,"Translation, ribosomal structure and biogenesis"
1248512,c_MHASMcontig_224457,5265,5484,f,1,1,complete,IN,G,Carbohydrate transport and metabolism
1275188,c_MHASMcontig_232411,1624,1822,f,0,1,CALIN,IN,S,Function unknown
1286272,c_MHASMcontig_235795,654,1098,r,0,1,CALIN,IN,S,Function unknown
1306453,c_MHASMcontig_241903,2105,3407,r,1,1,CALIN,IN,X,"Mobilome: prophages, transposons"
1309245,c_MHASMcontig_242752,804,1644,r,0,1,CALIN,IN,O,"Posttranslational modification, protein turnover, chaperones"
1331578,c_MHASMcontig_249401,6804,8676,f,0,1,CALIN,IN,X,"Mobilome: prophages, transposons"
1361235,c_MHASMcontig_259345,5492,6095,r,0,1,CALIN,IN,I,Lipid transport and metabolism
1378445,c_MHASMcontig_265019,684,1263,f,0,1,complete,IN,H,Coenzyme transport and metabolism
1378446,c_MHASMcontig_265019,1418,2216,f,0,1,complete,IN,M,Cell wall/membrane/envelope biogenesis
1378447,c_MHASMcontig_265019,2315,2783,f,0,1,complete,IN,J!!!O,"Translation, ribosomal structure and biogenesis"
1378447,c_MHASMcontig_265019,2315,2783,f,0,1,complete,IN,J!!!O,"Posttranslational modification, protein turnover, chaperones"
1378449,c_MHASMcontig_265019,3807,6069,f,0,1,complete,IN,D,"Cell cycle control, cell division, chromosome partitioning"
1378450,c_MHASMcontig_265019,6463,7450,r,0,1,complete,IN,L,"Replication, recombination and repair"
1384102,c_MHASMcontig_266916,673,1756,f,0,1,CALIN,IN,X,"Mobilome: prophages, transposons"
1385766,c_MHASMcontig_267445,5924,6890,f,0,1,complete,IN,L,"Replication, recombination and repair"
1393922,c_MHASMcontig_270157,1025,1706,f,0,1,CALIN,IN,F,Nucleotide transport and metabolism
1393923,c_MHASMcontig_270157,1702,2557,f,0,1,CALIN,IN,V,Defense mechanisms
1405568,c_MHASMcontig_273834,2092,2608,f,0,1,CALIN,IN,R,General function prediction only
1415558,c_MHASMcontig_277272,1174,3079,r,0,1,CALIN,IN,X,"Mobilome: prophages, transposons"
1431082,c_MHASMcontig_284326,1,391,f,1,1,CALIN,IN,R,General function prediction only
1431083,c_MHASMcontig_284326,392,1112,f,0,1,CALIN,IN,E,Amino acid transport and metabolism
1431084,c_MHASMcontig_284326,1244,2249,f,0,1,CALIN,IN,C,Energy production and conversion
1507939,c_MHASMcontig_318448,1,2113,r,1,1,CALIN,IN,U,"Intracellular trafficking, secretion, and vesicular transport"
1509341,c_MHASMcontig_319096,223,652,f,0,1,CALIN,IN,H,Coenzyme transport and metabolism
1509342,c_MHASMcontig_319096,651,1260,f,0,1,CALIN,IN,H,Coenzyme transport and metabolism
1509343,c_MHASMcontig_319096,1269,2547,f,0,1,CALIN,IN,H,Coenzyme transport and metabolism
1529358,c_MHASMcontig_327987,201,573,r,0,1,CALIN,IN,F,Nucleotide transport and metabolism
1529359,c_MHASMcontig_327987,585,2022,f,0,1,CALIN,IN,C,Energy production and conversion
1544151,c_MHASMcontig_334755,1,1801,f,1,1,CALIN,IN,O!!!N,"Posttranslational modification, protein turnover, chaperones"
1544151,c_MHASMcontig_334755,1,1801,f,1,1,CALIN,IN,O!!!N,Cell motility
1551097,c_MHASMcontig_337958,1,463,r,1,1,CALIN,IN,N,Cell motility
1551099,c_MHASMcontig_337958,1218,1620,r,0,1,CALIN,IN,J,"Translation, ribosomal structure and biogenesis"
1551100,c_MHASMcontig_337958,1661,2549,r,1,1,CALIN,IN,K,Transcription
1558158,c_MHASMcontig_341109,2,1181,r,1,1,CALIN,IN,H,Coenzyme transport and metabolism
1558159,c_MHASMcontig_341109,1167,1809,r,0,1,CALIN,IN,H,Coenzyme transport and metabolism
1558161,c_MHASMcontig_341109,2031,2874,f,1,1,CALIN,IN,V,Defense mechanisms
1565958,c_MHASMcontig_343933,2965,4108,f,0,1,CALIN,IN,O,"Posttranslational modification, protein turnover, chaperones"
1621931,c_MHASMcontig_362557,339,1695,r,0,1,complete,IN,L,"Replication, recombination and repair"
1622918,c_MHASMcontig_362897,2869,3151,f,0,1,CALIN,IN,V,Defense mechanisms
1622919,c_MHASMcontig_362897,3147,3450,f,0,1,CALIN,IN,X,"Mobilome: prophages, transposons"
1647479,c_MHASMcontig_370833,5002,5443,f,0,1,CALIN,IN,S,Function unknown
1647480,c_MHASMcontig_370833,5721,6303,r,0,1,CALIN,IN,V,Defense mechanisms
1647481,c_MHASMcontig_370833,6676,7588,r,0,1,CALIN,IN,M!!!T,Cell wall/membrane/envelope biogenesis
1647481,c_MHASMcontig_370833,6676,7588,r,0,1,CALIN,IN,M!!!T,Signal transduction mechanisms
1665028,c_MHASMcontig_376540,432,774,f,0,1,CALIN,IN,K!!!T,Transcription
1665028,c_MHASMcontig_376540,432,774,f,0,1,CALIN,IN,K!!!T,Signal transduction mechanisms
1665029,c_MHASMcontig_376540,783,975,r,0,1,CALIN,IN,T,Signal transduction mechanisms
1669025,c_MHASMcontig_377877,1840,2698,f,0,1,CALIN,IN,O,"Posttranslational modification, protein turnover, chaperones"
1669026,c_MHASMcontig_377877,2791,4471,f,0,1,CALIN,IN,L,"Replication, recombination and repair"
1678055,c_MHASMcontig_381116,214,2137,r,0,1,CALIN,IN,O,"Posttranslational modification, protein turnover, chaperones"
1679254,c_MHASMcontig_381591,200,533,f,0,1,CALIN,IN,V,Defense mechanisms
1679255,c_MHASMcontig_381591,674,1139,f,0,1,CALIN,IN,S,Function unknown
1679257,c_MHASMcontig_381591,1873,2386,f,1,1,CALIN,IN,G,Carbohydrate transport and metabolism
1687404,c_MHASMcontig_384379,114,495,f,0,1,CALIN,IN,U,"Intracellular trafficking, secretion, and vesicular transport"
1687405,c_MHASMcontig_384379,496,1036,f,0,1,CALIN,IN,K,Transcription
1687406,c_MHASMcontig_384379,1173,1602,f,0,1,CALIN,IN,J,"Translation, ribosomal structure and biogenesis"
1687407,c_MHASMcontig_384379,1605,2301,f,0,1,CALIN,IN,J,"Translation, ribosomal structure and biogenesis"
1687411,c_MHASMcontig_384379,7829,8846,f,1,1,CALIN,IN,K,Transcription
40984,c_2915,12415,13273,f,0,1,CALIN,SAT,O,"Posttranslational modification, protein turnover, chaperones"
59631,c_4259,34,1387,f,0,1,CALIN,SAT,L,"Replication, recombination and repair"
66971,c_4792,17682,19479,f,0,1,CALIN,SAT,I,Lipid transport and metabolism
66972,c_4792,19485,20316,r,0,1,CALIN,SAT,S,Function unknown
66973,c_4792,20351,21269,r,0,1,CALIN,SAT,E,Amino acid transport and metabolism
66974,c_4792,21261,22509,r,0,1,CALIN,SAT,I,Lipid transport and metabolism
83156,c_6072,3643,5008,r,0,1,complete,SAT,L,"Replication, recombination and repair"
83161,c_6072,10899,11013,f,1,1,complete,SAT,J,"Translation, ribosomal structure and biogenesis"
103314,c_7676,10359,10896,r,1,1,In0,SAT,L,"Replication, recombination and repair"
103607,c_7706,2127,2568,f,0,1,CALIN,SAT,J,"Translation, ribosomal structure and biogenesis"
103608,c_7706,2717,3608,f,0,1,CALIN,SAT,R,General function prediction only
103612,c_7706,5534,6212,f,0,1,CALIN,SAT,L,"Replication, recombination and repair"
103615,c_7706,7350,7749,f,0,1,CALIN,SAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
124996,c_9450,245,581,r,0,1,CALIN,SAT,R,General function prediction only
124999,c_9450,2163,3066,r,0,1,CALIN,SAT,X,"Mobilome: prophages, transposons"
125000,c_9450,3250,4060,r,1,1,CALIN,SAT,L,"Replication, recombination and repair"
126445,c_9591,988,3760,r,0,1,CALIN,SAT,M!!!M,Cell wall/membrane/envelope biogenesis
126445,c_9591,988,3760,r,0,1,CALIN,SAT,M!!!M,Cell wall/membrane/envelope biogenesis
126446,c_9591,3737,5456,r,0,1,CALIN,SAT,D!!!M,"Cell cycle control, cell division, chromosome partitioning"
126446,c_9591,3737,5456,r,0,1,CALIN,SAT,D!!!M,Cell wall/membrane/envelope biogenesis
126448,c_9591,5767,6778,r,0,1,CALIN,SAT,J,"Translation, ribosomal structure and biogenesis"
126449,c_9591,6793,8317,r,0,1,CALIN,SAT,D,"Cell cycle control, cell division, chromosome partitioning"
135064,c_10418,1,322,r,1,1,CALIN,SAT,H,Coenzyme transport and metabolism
135071,c_10418,5824,6784,f,0,1,CALIN,SAT,J,"Translation, ribosomal structure and biogenesis"
135072,c_10418,6808,7384,r,0,1,CALIN,SAT,K,Transcription
135073,c_10418,7527,8337,f,0,1,CALIN,SAT,O!!!C,"Posttranslational modification, protein turnover, chaperones"
135073,c_10418,7527,8337,f,0,1,CALIN,SAT,O!!!C,Energy production and conversion
163245,c_13018,10148,11171,r,0,1,CALIN,SAT,D!!!H,"Cell cycle control, cell division, chromosome partitioning"
163245,c_13018,10148,11171,r,0,1,CALIN,SAT,D!!!H,Coenzyme transport and metabolism
163246,c_13018,11246,11762,r,0,1,CALIN,SAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
163247,c_13018,11966,12599,r,0,1,CALIN,SAT,P,Inorganic ion transport and metabolism
163248,c_13018,12601,13318,r,0,1,CALIN,SAT,F,Nucleotide transport and metabolism
163249,c_13018,13458,14286,r,0,1,CALIN,SAT,J,"Translation, ribosomal structure and biogenesis"
181872,c_14788,4050,5520,r,0,1,CALIN,SAT,G,Carbohydrate transport and metabolism
183314,c_14956,541,2158,f,0,1,complete,SAT,L,"Replication, recombination and repair"
183319,c_14956,6798,9705,r,1,1,complete,SAT,G,Carbohydrate transport and metabolism
187273,c_15308,9032,9734,r,0,1,CALIN,SAT,T,Signal transduction mechanisms
200908,c_16679,5190,7149,r,0,1,CALIN,SAT,G,Carbohydrate transport and metabolism
200909,c_16679,7218,8037,r,0,1,CALIN,SAT,R,General function prediction only
203331,c_16910,917,1142,f,0,1,CALIN,SAT,V,Defense mechanisms
203345,c_16910,14988,16887,r,1,1,CALIN,SAT,C,Energy production and conversion
264989,c_22390,1930,2263,f,0,1,CALIN,SAT,M,Cell wall/membrane/envelope biogenesis
284604,c_24086,477,1632,f,0,1,CALIN,SAT,C,Energy production and conversion
284605,c_24086,1628,2597,r,0,1,CALIN,SAT,H,Coenzyme transport and metabolism
317128,c_26978,2915,3437,r,0,1,CALIN,SAT,J,"Translation, ribosomal structure and biogenesis"
317129,c_26978,3598,4489,r,0,1,CALIN,SAT,M,Cell wall/membrane/envelope biogenesis
317130,c_26978,4485,4944,r,0,1,CALIN,SAT,M,Cell wall/membrane/envelope biogenesis
317131,c_26978,5028,6009,r,0,1,CALIN,SAT,M,Cell wall/membrane/envelope biogenesis
323865,c_27601,35928,36684,r,0,1,CALIN,SAT,E!!!H,Amino acid transport and metabolism
323865,c_27601,35928,36684,r,0,1,CALIN,SAT,E!!!H,Coenzyme transport and metabolism
326920,c_27875,6764,8177,r,0,1,CALIN,SAT,P,Inorganic ion transport and metabolism
326921,c_27875,8490,10002,r,0,1,CALIN,SAT,G,Carbohydrate transport and metabolism
364388,c_30406,34,2041,f,0,1,CALIN,SAT,R!!!Q,General function prediction only
364388,c_30406,34,2041,f,0,1,CALIN,SAT,R!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
364389,c_30406,2138,3035,f,0,1,CALIN,SAT,R!!!Q,General function prediction only
364389,c_30406,2138,3035,f,0,1,CALIN,SAT,R!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
404134,c_33550,10321,11290,r,0,1,complete,SAT,L,"Replication, recombination and repair"
404135,c_33550,11574,11898,f,0,1,complete,SAT,R,General function prediction only
404136,c_33550,12437,12728,r,0,1,complete,SAT,V,Defense mechanisms
435899,c_36407,88,886,r,0,1,CALIN,SAT,N,Cell motility
435900,c_36407,1124,2168,f,0,1,CALIN,SAT,M!!!O,Cell wall/membrane/envelope biogenesis
435900,c_36407,1124,2168,f,0,1,CALIN,SAT,M!!!O,"Posttranslational modification, protein turnover, chaperones"
440862,c_36848,632,3374,r,0,1,CALIN,SAT,P,Inorganic ion transport and metabolism
440864,c_36848,3958,5047,r,0,1,CALIN,SAT,I,Lipid transport and metabolism
440865,c_36848,5049,6279,r,0,1,CALIN,SAT,I,Lipid transport and metabolism
453099,c_37953,383,1472,r,0,1,CALIN,SAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
453100,c_37953,1500,2211,r,0,1,CALIN,SAT,O,"Posttranslational modification, protein turnover, chaperones"
453101,c_37953,2220,4041,r,0,1,CALIN,SAT,G!!!P!!!T,Carbohydrate transport and metabolism
453101,c_37953,2220,4041,r,0,1,CALIN,SAT,G!!!P!!!T,Inorganic ion transport and metabolism
453101,c_37953,2220,4041,r,0,1,CALIN,SAT,G!!!P!!!T,Signal transduction mechanisms
467832,c_39383,19817,21026,f,0,1,CALIN,SAT,N!!!U!!!W,Cell motility
467832,c_39383,19817,21026,f,0,1,CALIN,SAT,N!!!U!!!W,"Intracellular trafficking, secretion, and vesicular transport"
467832,c_39383,19817,21026,f,0,1,CALIN,SAT,N!!!U!!!W,Extracellular structures
518340,c_44685,780,1245,r,0,1,CALIN,SAT,J!!!O,"Translation, ribosomal structure and biogenesis"
518340,c_44685,780,1245,r,0,1,CALIN,SAT,J!!!O,"Posttranslational modification, protein turnover, chaperones"
518342,c_44685,1704,2247,r,0,1,CALIN,SAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
518346,c_44685,4165,4579,r,0,1,CALIN,SAT,S,Function unknown
521298,c_44972,4713,4869,r,1,1,CALIN,SAT,V,Defense mechanisms
552370,c_47631,11369,13475,r,0,1,CALIN,SAT,E!!!Q,Amino acid transport and metabolism
552370,c_47631,11369,13475,r,0,1,CALIN,SAT,E!!!Q,"Secondary metabolites biosynthesis, transport and catabolism"
552371,c_47631,13618,15400,f,0,1,CALIN,SAT,G,Carbohydrate transport and metabolism
558860,c_48200,6681,7383,f,0,1,CALIN,SAT,E,Amino acid transport and metabolism
558861,c_48200,7645,8509,f,0,1,CALIN,SAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
561330,c_48369,2,1241,r,1,1,CALIN,SAT,R,General function prediction only
561332,c_48369,2073,2460,r,0,1,CALIN,SAT,C,Energy production and conversion
561333,c_48369,2631,5121,r,0,1,CALIN,SAT,E,Amino acid transport and metabolism
595765,c_51454,0,351,r,0,1,CALIN,SAT,J,"Translation, ribosomal structure and biogenesis"
595766,c_51454,513,1965,f,0,1,CALIN,SAT,E!!!R,Amino acid transport and metabolism
595766,c_51454,513,1965,f,0,1,CALIN,SAT,E!!!R,General function prediction only
595914,c_51472,158,1052,f,0,1,In0,SAT,L,"Replication, recombination and repair"
605486,c_52342,73,784,f,0,1,CALIN,SAT,O,"Posttranslational modification, protein turnover, chaperones"
605487,c_52342,795,1221,r,0,1,CALIN,SAT,C!!!O,Energy production and conversion
605487,c_52342,795,1221,r,0,1,CALIN,SAT,C!!!O,"Posttranslational modification, protein turnover, chaperones"
605488,c_52342,1220,1751,r,0,1,CALIN,SAT,O,"Posttranslational modification, protein turnover, chaperones"
605489,c_52342,1750,3631,r,0,1,CALIN,SAT,C!!!O,Energy production and conversion
605489,c_52342,1750,3631,r,0,1,CALIN,SAT,C!!!O,"Posttranslational modification, protein turnover, chaperones"
605490,c_52342,3715,4270,r,1,1,CALIN,SAT,I,Lipid transport and metabolism
617508,c_53586,6240,8325,r,0,1,CALIN,SAT,P,Inorganic ion transport and metabolism
617509,c_53586,8504,8969,f,0,1,CALIN,SAT,M,Cell wall/membrane/envelope biogenesis
617511,c_53586,9468,12684,f,0,1,CALIN,SAT,O!!!S,"Posttranslational modification, protein turnover, chaperones"
617511,c_53586,9468,12684,f,0,1,CALIN,SAT,O!!!S,Function unknown
623234,c_54164,30493,31456,r,0,1,complete,SAT,L,"Replication, recombination and repair"
623235,c_54164,31825,32320,f,0,1,complete,SAT,R,General function prediction only
623236,c_54164,32335,32773,f,0,1,complete,SAT,J,"Translation, ribosomal structure and biogenesis"
628933,c_54744,1150,2032,f,0,1,CALIN,SAT,M,Cell wall/membrane/envelope biogenesis
628934,c_54744,2721,4194,f,0,1,CALIN,SAT,X,"Mobilome: prophages, transposons"
637116,c_55601,25662,29316,r,0,1,CALIN,SAT,L,"Replication, recombination and repair"
637117,c_55601,29312,30545,r,0,1,CALIN,SAT,L,"Replication, recombination and repair"
640827,c_55988,317,1142,f,0,1,CALIN,SAT,R,General function prediction only
640828,c_55988,1155,2361,f,0,1,CALIN,SAT,H,Coenzyme transport and metabolism
640829,c_55988,2512,3253,f,0,1,CALIN,SAT,F,Nucleotide transport and metabolism
644296,c_56338,3739,4576,f,0,1,CALIN,SAT,G,Carbohydrate transport and metabolism
644297,c_56338,4818,5895,r,0,1,CALIN,SAT,M!!!R,Cell wall/membrane/envelope biogenesis
644297,c_56338,4818,5895,r,0,1,CALIN,SAT,M!!!R,General function prediction only
652814,c_57265,4040,4739,r,0,1,CALIN,SAT,L,"Replication, recombination and repair"
652815,c_57265,5019,6129,f,0,1,CALIN,SAT,C,Energy production and conversion
657590,c_57784,17742,18534,r,1,1,In0,SAT,L,"Replication, recombination and repair"
668765,c_58972,2667,3345,f,0,1,CALIN,SAT,I,Lipid transport and metabolism
668766,c_58972,3615,4971,r,0,1,CALIN,SAT,L,"Replication, recombination and repair"
671987,c_59276,1328,2294,r,0,1,complete,SAT,L,"Replication, recombination and repair"
671988,c_59276,2978,3377,f,0,1,complete,SAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
671991,c_59276,4857,5886,r,0,1,complete,SAT,X,"Mobilome: prophages, transposons"
713587,c_63965,1107,1821,f,0,1,In0,SAT,L,"Replication, recombination and repair"
713639,c_63971,5357,6848,f,0,1,CALIN,SAT,M,Cell wall/membrane/envelope biogenesis
713641,c_63971,8475,9519,f,0,1,CALIN,SAT,J,"Translation, ribosomal structure and biogenesis"
714053,c_64027,16385,16751,r,0,1,complete,SAT,S,Function unknown
714055,c_64027,17602,18547,f,0,1,complete,SAT,X,"Mobilome: prophages, transposons"
714057,c_64027,19554,20400,f,0,1,complete,SAT,L,"Replication, recombination and repair"
716307,c_64271,1986,2727,f,0,1,In0,SAT,L,"Replication, recombination and repair"
723351,c_65010,0,630,f,1,1,complete,SAT,I!!!I,Lipid transport and metabolism
723351,c_65010,0,630,f,1,1,complete,SAT,I!!!I,Lipid transport and metabolism
723353,c_65010,1905,2859,r,0,1,complete,SAT,L,"Replication, recombination and repair"
723355,c_65010,4592,4937,f,0,1,complete,SAT,C,Energy production and conversion
723358,c_65010,5970,6261,r,0,1,complete,SAT,V,Defense mechanisms
723360,c_65010,6674,8156,f,0,1,complete,SAT,Q,"Secondary metabolites biosynthesis, transport and catabolism"
725161,c_65201,4012,5929,r,0,1,CALIN,SAT,R,General function prediction only
725165,c_65201,8021,8636,r,0,1,CALIN,SAT,O,"Posttranslational modification, protein turnover, chaperones"
746061,c_67526,4499,5891,f,0,1,CALIN,SAT,E,Amino acid transport and metabolism
746065,c_67526,7096,8578,r,0,1,CALIN,SAT,E,Amino acid transport and metabolism
755553,c_68633,7578,8418,f,0,1,CALIN,SAT,G!!!E!!!R,Carbohydrate transport and metabolism
755553,c_68633,7578,8418,f,0,1,CALIN,SAT,G!!!E!!!R,Amino acid transport and metabolism
