gene_callers_id,contig,start,stop,bin,bin_contig,source,integron,ocean,category_accession,COG_category,e_value
51830,IN-924_29040,6160,6745,IN-924,29040,tara,CALIN,IN,H,Coenzyme transport and metabolism,0
51831,IN-924_29040,6762,7512,IN-924,29040,tara,CALIN,IN,K!!!J,Transcription,0
51831,IN-924_29040,6762,7512,IN-924,29040,tara,CALIN,IN,K!!!J,"Translation, ribosomal structure and biogenesis",0
54686,IN-16_MHASMcontig_179311,950,1916,IN-16,MHASMcontig_179311,tara,CALIN,IN,M,Cell wall/membrane/envelope biogenesis,0
54687,IN-16_MHASMcontig_179311,2027,2246,IN-16,MHASMcontig_179311,tara,CALIN,IN,,,
54688,IN-16_MHASMcontig_179311,2242,2788,IN-16,MHASMcontig_179311,tara,CALIN,IN,,,
56876,IN-5_12108,195471,196170,IN-5,12108,tara,CALIN,IN,H,Coenzyme transport and metabolism,0
56877,IN-5_12108,196475,196916,IN-5,12108,tara,CALIN,IN,S,Function unknown,0
56878,IN-5_12108,197242,197473,IN-5,12108,tara,CALIN,IN,,,
56879,IN-5_12108,197447,197777,IN-5,12108,tara,CALIN,IN,V,Defense mechanisms,0
56880,IN-5_12108,197867,198620,IN-5,12108,tara,CALIN,IN,,,
56881,IN-5_12108,198692,199121,IN-5,12108,tara,CALIN,IN,,,
58148,IN-12_MHASMcontig_364207,29426,29780,IN-12,MHASMcontig_364207,tara,CALIN,IN,,,
58149,IN-12_MHASMcontig_364207,29858,30362,IN-12,MHASMcontig_364207,tara,CALIN,IN,,,
58150,IN-12_MHASMcontig_364207,30552,30906,IN-12,MHASMcontig_364207,tara,CALIN,IN,,,
62699,IN-922_MHASMcontig_24326,13236,13857,IN-922,MHASMcontig_24326,tara,CALIN,IN,L,"Replication, recombination and repair",0
62700,IN-922_MHASMcontig_24326,13989,14475,IN-922,MHASMcontig_24326,tara,CALIN,IN,,,
62701,IN-922_MHASMcontig_24326,14522,14915,IN-922,MHASMcontig_24326,tara,CALIN,IN,,,
62702,IN-922_MHASMcontig_24326,15507,16263,IN-922,MHASMcontig_24326,tara,CALIN,IN,,,
62703,IN-922_MHASMcontig_24326,16544,16895,IN-922,MHASMcontig_24326,tara,CALIN,IN,,,
67576,IN-6_40998,2971,3481,IN-6,40998,tara,CALIN,IN,,,
67577,IN-6_40998,3477,3648,IN-6,40998,tara,CALIN,IN,,,
67578,IN-6_40998,3644,3986,IN-6,40998,tara,CALIN,IN,,,
67594,IN-6_42280,7004,7337,IN-6,42280,tara,complete,IN,C,Energy production and conversion,0
67595,IN-6_42280,7428,8106,IN-6,42280,tara,complete,IN,,,
67596,IN-6_42280,8181,9879,IN-6,42280,tara,complete,IN,L,"Replication, recombination and repair",0
67597,IN-6_42280,11210,11753,IN-6,42280,tara,complete,IN,,,
67598,IN-6_42280,11956,12436,IN-6,42280,tara,complete,IN,L,"Replication, recombination and repair",0
67599,IN-6_42280,12650,13610,IN-6,42280,tara,complete,IN,L,"Replication, recombination and repair",0
68215,IN-23_5903,0,2301,IN-23,5903,tara,CALIN,IN,O!!!E,"Posttranslational modification, protein turnover, chaperones",0
68215,IN-23_5903,0,2301,IN-23,5903,tara,CALIN,IN,O!!!E,Amino acid transport and metabolism,0
68216,IN-23_5903,2417,2882,IN-23,5903,tara,CALIN,IN,K,Transcription,0
68217,IN-23_5903,2942,3299,IN-23,5903,tara,CALIN,IN,R,General function prediction only,0
68218,IN-23_5903,3326,4256,IN-23,5903,tara,CALIN,IN,,,
68221,IN-23_5903,8699,8927,IN-23,5903,tara,CALIN,IN,K,Transcription,0
70564,IN-2_MHASMcontig_28109,834,1431,IN-2,MHASMcontig_28109,tara,CALIN,IN,J,"Translation, ribosomal structure and biogenesis",0
70565,IN-2_MHASMcontig_28109,1427,2744,IN-2,MHASMcontig_28109,tara,CALIN,IN,S,Function unknown,0
70566,IN-2_MHASMcontig_28109,2733,3288,IN-2,MHASMcontig_28109,tara,CALIN,IN,,,
70567,IN-2_MHASMcontig_28109,3517,4303,IN-2,MHASMcontig_28109,tara,CALIN,IN,C!!!R,Energy production and conversion,0
70567,IN-2_MHASMcontig_28109,3517,4303,IN-2,MHASMcontig_28109,tara,CALIN,IN,C!!!R,General function prediction only,0
70719,IN-2_MHASMcontig_42664,0,720,IN-2,MHASMcontig_42664,tara,CALIN,IN,R,General function prediction only,0
70723,IN-2_MHASMcontig_42664,4915,5614,IN-2,MHASMcontig_42664,tara,CALIN,IN,,,
70724,IN-2_MHASMcontig_42664,5698,6517,IN-2,MHASMcontig_42664,tara,CALIN,IN,,,
71030,IN-5_8706,51679,52627,IN-5,8706,tara,CALIN,IN,,,
71031,IN-5_8706,52733,53522,IN-5,8706,tara,CALIN,IN,,,
71032,IN-5_8706,53610,55164,IN-5,8706,tara,CALIN,IN,K,Transcription,0
71033,IN-5_8706,55195,55495,IN-5,8706,tara,CALIN,IN,,,
77561,IN-10_MHASMcontig_343933,224,830,IN-10,MHASMcontig_343933,tara,CALIN,IN,,,
77562,IN-10_MHASMcontig_343933,945,1422,IN-10,MHASMcontig_343933,tara,CALIN,IN,,,
77563,IN-10_MHASMcontig_343933,1562,1964,IN-10,MHASMcontig_343933,tara,CALIN,IN,,,
77564,IN-10_MHASMcontig_343933,2148,2784,IN-10,MHASMcontig_343933,tara,CALIN,IN,,,
77565,IN-10_MHASMcontig_343933,2965,4108,IN-10,MHASMcontig_343933,tara,CALIN,IN,O,"Posttranslational modification, protein turnover, chaperones",0
77566,IN-10_MHASMcontig_343933,4608,4926,IN-10,MHASMcontig_343933,tara,CALIN,IN,,,
77567,IN-10_MHASMcontig_343933,5063,5255,IN-10,MHASMcontig_343933,tara,CALIN,IN,,,
77568,IN-10_MHASMcontig_343933,5400,5649,IN-10,MHASMcontig_343933,tara,CALIN,IN,,,
79550,IN-32_19423,45740,46037,IN-32,19423,tara,CALIN,IN,V,Defense mechanisms,0
79551,IN-32_19423,46036,46330,IN-32,19423,tara,CALIN,IN,V,Defense mechanisms,0
79552,IN-32_19423,46426,46729,IN-32,19423,tara,CALIN,IN,X,"Mobilome: prophages, transposons",0
85646,IN-912_MHASMcontig_1294,1425,2526,IN-912,MHASMcontig_1294,tara,CALIN,IN,R,General function prediction only,0
85647,IN-912_MHASMcontig_1294,2595,3291,IN-912,MHASMcontig_1294,tara,CALIN,IN,T!!!U,Signal transduction mechanisms,0
85647,IN-912_MHASMcontig_1294,2595,3291,IN-912,MHASMcontig_1294,tara,CALIN,IN,T!!!U,"Intracellular trafficking, secretion, and vesicular transport",0
90582,IN-922_MHASMcontig_35210,698,917,IN-922,MHASMcontig_35210,tara,CALIN,IN,,,
90583,IN-922_MHASMcontig_35210,1241,2036,IN-922,MHASMcontig_35210,tara,CALIN,IN,S,Function unknown,0
95629,IN-6_3949,164,398,IN-6,3949,tara,complete,IN,,,
95630,IN-6_3949,608,1070,IN-6,3949,tara,complete,IN,,,
95631,IN-6_3949,1865,2834,IN-6,3949,tara,complete,IN,L,"Replication, recombination and repair",0
105472,IN-10_8365,298,1261,IN-10,8365,tara,In0,IN,L,"Replication, recombination and repair",0
114569,IN-15_MHASMcontig_6480,7723,8692,IN-15,MHASMcontig_6480,tara,In0,IN,L,"Replication, recombination and repair",0
114732,IN-12_MHASMcontig_362903,63876,64230,IN-12,MHASMcontig_362903,tara,CALIN,IN,,,
114733,IN-12_MHASMcontig_362903,64410,65124,IN-12,MHASMcontig_362903,tara,CALIN,IN,,,
114817,IN-12_MHASMcontig_370833,5002,5443,IN-12,MHASMcontig_370833,tara,CALIN,IN,S,Function unknown,0
114818,IN-12_MHASMcontig_370833,5721,6303,IN-12,MHASMcontig_370833,tara,CALIN,IN,V,Defense mechanisms,0
114819,IN-12_MHASMcontig_370833,6676,7588,IN-12,MHASMcontig_370833,tara,CALIN,IN,M!!!T,Cell wall/membrane/envelope biogenesis,0
114819,IN-12_MHASMcontig_370833,6676,7588,IN-12,MHASMcontig_370833,tara,CALIN,IN,M!!!T,Signal transduction mechanisms,0
118589,IN-961_25291,9466,10351,IN-961,25291,tara,CALIN,IN,,,
118590,IN-961_25291,10406,11159,IN-961,25291,tara,CALIN,IN,K,Transcription,0
118591,IN-961_25291,11169,11391,IN-961,25291,tara,CALIN,IN,K,Transcription,0
118592,IN-961_25291,11462,15578,IN-961,25291,tara,CALIN,IN,L,"Replication, recombination and repair",0
127857,IN-15_MHASMcontig_273,2,1823,IN-15,MHASMcontig_273,tara,CALIN,IN,T!!!T!!!T,Signal transduction mechanisms,0
127857,IN-15_MHASMcontig_273,2,1823,IN-15,MHASMcontig_273,tara,CALIN,IN,T!!!T!!!T,Signal transduction mechanisms,0
127857,IN-15_MHASMcontig_273,2,1823,IN-15,MHASMcontig_273,tara,CALIN,IN,T!!!T!!!T,Signal transduction mechanisms,0
127862,IN-15_MHASMcontig_273,5627,5885,IN-15,MHASMcontig_273,tara,CALIN,IN,V,Defense mechanisms,0
127863,IN-15_MHASMcontig_273,6047,6611,IN-15,MHASMcontig_273,tara,CALIN,IN,,,
127864,IN-15_MHASMcontig_273,6682,7507,IN-15,MHASMcontig_273,tara,CALIN,IN,,,
132506,IN-928_44884,26518,26647,IN-928,44884,tara,complete,IN,,,
132507,IN-928_44884,26636,27434,IN-928,44884,tara,complete,IN,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
132508,IN-928_44884,27651,28620,IN-928,44884,tara,complete,IN,L,"Replication, recombination and repair",0
137823,IN-40_MHASMcontig_384379,114,495,IN-40,MHASMcontig_384379,tara,CALIN,IN,U,"Intracellular trafficking, secretion, and vesicular transport",0
137824,IN-40_MHASMcontig_384379,496,1036,IN-40,MHASMcontig_384379,tara,CALIN,IN,K,Transcription,0
137825,IN-40_MHASMcontig_384379,1173,1602,IN-40,MHASMcontig_384379,tara,CALIN,IN,J,"Translation, ribosomal structure and biogenesis",0
137826,IN-40_MHASMcontig_384379,1605,2301,IN-40,MHASMcontig_384379,tara,CALIN,IN,J,"Translation, ribosomal structure and biogenesis",0
137830,IN-40_MHASMcontig_384379,7829,8846,IN-40,MHASMcontig_384379,tara,CALIN,IN,K,Transcription,0
12951,IN-6_MHASMcontig_235795,654,1098,IN-6,MHASMcontig_235795,malaspina,CALIN,IN,,,
12952,IN-6_MHASMcontig_235795,1094,4493,IN-6,MHASMcontig_235795,malaspina,CALIN,IN,E,Amino acid transport and metabolism,0
16286,IN-5_11176,7490,7796,IN-5,11176,malaspina,CALIN,IN,,,
16287,IN-5_11176,7826,8222,IN-5,11176,malaspina,CALIN,IN,,,
16288,IN-5_11176,8245,8779,IN-5,11176,malaspina,CALIN,IN,C,Energy production and conversion,0
16289,IN-5_11176,8791,9145,IN-5,11176,malaspina,CALIN,IN,E,Amino acid transport and metabolism,0
36830,IN-9_37346,7432,8278,IN-9,37346,malaspina,complete,IN,F,Nucleotide transport and metabolism,0
36831,IN-9_37346,8501,9074,IN-9,37346,malaspina,complete,IN,F,Nucleotide transport and metabolism,0
36832,IN-9_37346,9135,9813,IN-9,37346,malaspina,complete,IN,K,Transcription,0
36833,IN-9_37346,9920,10286,IN-9,37346,malaspina,complete,IN,J,"Translation, ribosomal structure and biogenesis",0
43106,IN-15_612,0,663,IN-15,612,malaspina,complete,IN,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
43107,IN-15_612,688,2011,IN-15,612,malaspina,complete,IN,O,"Posttranslational modification, protein turnover, chaperones",0
43108,IN-15_612,2067,5187,IN-15,612,malaspina,complete,IN,E,Amino acid transport and metabolism,0
43109,IN-15_612,5186,6608,IN-15,612,malaspina,complete,IN,,,
43110,IN-15_612,6611,7304,IN-15,612,malaspina,complete,IN,,,
43111,IN-15_612,7431,7767,IN-15,612,malaspina,complete,IN,,,
43112,IN-15_612,7760,8750,IN-15,612,malaspina,complete,IN,,,
51522,IN-40_51598,2,362,IN-40,51598,malaspina,CALIN,IN,K,Transcription,0
51527,IN-40_51598,5936,8951,IN-40,51598,malaspina,CALIN,IN,O,"Posttranslational modification, protein turnover, chaperones",0
51828,IN-924_29040,4459,5215,IN-924,29040,malaspina,CALIN,IN,R,General function prediction only,0
51829,IN-924_29040,5271,6171,IN-924,29040,malaspina,CALIN,IN,,,
51830,IN-924_29040,6160,6745,IN-924,29040,malaspina,CALIN,IN,H,Coenzyme transport and metabolism,0
51831,IN-924_29040,6762,7512,IN-924,29040,malaspina,CALIN,IN,V,Defense mechanisms,0
54686,IN-16_MHASMcontig_179311,950,1916,IN-16,MHASMcontig_179311,malaspina,CALIN,IN,J,"Translation, ribosomal structure and biogenesis",0
54687,IN-16_MHASMcontig_179311,2027,2246,IN-16,MHASMcontig_179311,malaspina,CALIN,IN,F,Nucleotide transport and metabolism,0
54688,IN-16_MHASMcontig_179311,2242,2788,IN-16,MHASMcontig_179311,malaspina,CALIN,IN,H!!!R,Coenzyme transport and metabolism,0
54688,IN-16_MHASMcontig_179311,2242,2788,IN-16,MHASMcontig_179311,malaspina,CALIN,IN,H!!!R,General function prediction only,0
56876,IN-5_12108,195471,196170,IN-5,12108,malaspina,CALIN,IN,C,Energy production and conversion,0
56877,IN-5_12108,196475,196916,IN-5,12108,malaspina,CALIN,IN,G,Carbohydrate transport and metabolism,0
56878,IN-5_12108,197242,197473,IN-5,12108,malaspina,CALIN,IN,G,Carbohydrate transport and metabolism,0
56879,IN-5_12108,197447,197777,IN-5,12108,malaspina,CALIN,IN,G,Carbohydrate transport and metabolism,0
56880,IN-5_12108,197867,198620,IN-5,12108,malaspina,CALIN,IN,G,Carbohydrate transport and metabolism,0
56881,IN-5_12108,198692,199121,IN-5,12108,malaspina,CALIN,IN,E!!!Q,Amino acid transport and metabolism,0
56881,IN-5_12108,198692,199121,IN-5,12108,malaspina,CALIN,IN,E!!!Q,"Secondary metabolites biosynthesis, transport and catabolism",0
58148,IN-12_MHASMcontig_364207,29426,29780,IN-12,MHASMcontig_364207,malaspina,CALIN,IN,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
58149,IN-12_MHASMcontig_364207,29858,30362,IN-12,MHASMcontig_364207,malaspina,CALIN,IN,R,General function prediction only,0
58150,IN-12_MHASMcontig_364207,30552,30906,IN-12,MHASMcontig_364207,malaspina,CALIN,IN,,,
62699,IN-922_MHASMcontig_24326,13236,13857,IN-922,MHASMcontig_24326,malaspina,CALIN,IN,,,
62700,IN-922_MHASMcontig_24326,13989,14475,IN-922,MHASMcontig_24326,malaspina,CALIN,IN,D!!!M!!!O,"Cell cycle control, cell division, chromosome partitioning",0
62700,IN-922_MHASMcontig_24326,13989,14475,IN-922,MHASMcontig_24326,malaspina,CALIN,IN,D!!!M!!!O,Cell wall/membrane/envelope biogenesis,0
62700,IN-922_MHASMcontig_24326,13989,14475,IN-922,MHASMcontig_24326,malaspina,CALIN,IN,D!!!M!!!O,"Posttranslational modification, protein turnover, chaperones",0
62701,IN-922_MHASMcontig_24326,14522,14915,IN-922,MHASMcontig_24326,malaspina,CALIN,IN,M,Cell wall/membrane/envelope biogenesis,0
62702,IN-922_MHASMcontig_24326,15507,16263,IN-922,MHASMcontig_24326,malaspina,CALIN,IN,M,Cell wall/membrane/envelope biogenesis,0
62703,IN-922_MHASMcontig_24326,16544,16895,IN-922,MHASMcontig_24326,malaspina,CALIN,IN,M,Cell wall/membrane/envelope biogenesis,0
67576,IN-6_40998,2971,3481,IN-6,40998,malaspina,CALIN,IN,O,"Posttranslational modification, protein turnover, chaperones",0
67577,IN-6_40998,3477,3648,IN-6,40998,malaspina,CALIN,IN,J,"Translation, ribosomal structure and biogenesis",0
67578,IN-6_40998,3644,3986,IN-6,40998,malaspina,CALIN,IN,,,
67594,IN-6_42280,7004,7337,IN-6,42280,malaspina,complete,IN,K,Transcription,0
67595,IN-6_42280,7428,8106,IN-6,42280,malaspina,complete,IN,R,General function prediction only,0
67596,IN-6_42280,8181,9879,IN-6,42280,malaspina,complete,IN,M,Cell wall/membrane/envelope biogenesis,0
67597,IN-6_42280,11210,11753,IN-6,42280,malaspina,complete,IN,S,Function unknown,0
67598,IN-6_42280,11956,12436,IN-6,42280,malaspina,complete,IN,O,"Posttranslational modification, protein turnover, chaperones",0
67599,IN-6_42280,12650,13610,IN-6,42280,malaspina,complete,IN,J,"Translation, ribosomal structure and biogenesis",0
68215,IN-23_5903,0,2301,IN-23,5903,malaspina,CALIN,IN,,,
68216,IN-23_5903,2417,2882,IN-23,5903,malaspina,CALIN,IN,M,Cell wall/membrane/envelope biogenesis,0
68217,IN-23_5903,2942,3299,IN-23,5903,malaspina,CALIN,IN,R,General function prediction only,0
68218,IN-23_5903,3326,4256,IN-23,5903,malaspina,CALIN,IN,G,Carbohydrate transport and metabolism,0
68221,IN-23_5903,8699,8927,IN-23,5903,malaspina,CALIN,IN,,,
70564,IN-2_MHASMcontig_28109,834,1431,IN-2,MHASMcontig_28109,malaspina,CALIN,IN,,,
70565,IN-2_MHASMcontig_28109,1427,2744,IN-2,MHASMcontig_28109,malaspina,CALIN,IN,,,
70566,IN-2_MHASMcontig_28109,2733,3288,IN-2,MHASMcontig_28109,malaspina,CALIN,IN,J,"Translation, ribosomal structure and biogenesis",0
70567,IN-2_MHASMcontig_28109,3517,4303,IN-2,MHASMcontig_28109,malaspina,CALIN,IN,P,Inorganic ion transport and metabolism,0
70719,IN-2_MHASMcontig_42664,0,720,IN-2,MHASMcontig_42664,malaspina,CALIN,IN,N!!!U!!!W,Cell motility,0
70719,IN-2_MHASMcontig_42664,0,720,IN-2,MHASMcontig_42664,malaspina,CALIN,IN,N!!!U!!!W,"Intracellular trafficking, secretion, and vesicular transport",0
70719,IN-2_MHASMcontig_42664,0,720,IN-2,MHASMcontig_42664,malaspina,CALIN,IN,N!!!U!!!W,Extracellular structures,0
70723,IN-2_MHASMcontig_42664,4915,5614,IN-2,MHASMcontig_42664,malaspina,CALIN,IN,,,
70724,IN-2_MHASMcontig_42664,5698,6517,IN-2,MHASMcontig_42664,malaspina,CALIN,IN,N!!!W,Cell motility,0
70724,IN-2_MHASMcontig_42664,5698,6517,IN-2,MHASMcontig_42664,malaspina,CALIN,IN,N!!!W,Extracellular structures,0
71030,IN-5_8706,51679,52627,IN-5,8706,malaspina,CALIN,IN,M,Cell wall/membrane/envelope biogenesis,0
71031,IN-5_8706,52733,53522,IN-5,8706,malaspina,CALIN,IN,D,"Cell cycle control, cell division, chromosome partitioning",0
71032,IN-5_8706,53610,55164,IN-5,8706,malaspina,CALIN,IN,I,Lipid transport and metabolism,0
71033,IN-5_8706,55195,55495,IN-5,8706,malaspina,CALIN,IN,T,Signal transduction mechanisms,0
77561,IN-10_MHASMcontig_343933,224,830,IN-10,MHASMcontig_343933,malaspina,CALIN,IN,I,Lipid transport and metabolism,0
77562,IN-10_MHASMcontig_343933,945,1422,IN-10,MHASMcontig_343933,malaspina,CALIN,IN,,,
77563,IN-10_MHASMcontig_343933,1562,1964,IN-10,MHASMcontig_343933,malaspina,CALIN,IN,,,
77564,IN-10_MHASMcontig_343933,2148,2784,IN-10,MHASMcontig_343933,malaspina,CALIN,IN,P,Inorganic ion transport and metabolism,0
77565,IN-10_MHASMcontig_343933,2965,4108,IN-10,MHASMcontig_343933,malaspina,CALIN,IN,R,General function prediction only,0
77566,IN-10_MHASMcontig_343933,4608,4926,IN-10,MHASMcontig_343933,malaspina,CALIN,IN,R,General function prediction only,0
77567,IN-10_MHASMcontig_343933,5063,5255,IN-10,MHASMcontig_343933,malaspina,CALIN,IN,G,Carbohydrate transport and metabolism,0
77568,IN-10_MHASMcontig_343933,5400,5649,IN-10,MHASMcontig_343933,malaspina,CALIN,IN,,,
79550,IN-32_19423,45740,46037,IN-32,19423,malaspina,CALIN,IN,,,
79551,IN-32_19423,46036,46330,IN-32,19423,malaspina,CALIN,IN,,,
79552,IN-32_19423,46426,46729,IN-32,19423,malaspina,CALIN,IN,,,
85646,IN-912_MHASMcontig_1294,1425,2526,IN-912,MHASMcontig_1294,malaspina,CALIN,IN,C,Energy production and conversion,0
85647,IN-912_MHASMcontig_1294,2595,3291,IN-912,MHASMcontig_1294,malaspina,CALIN,IN,C,Energy production and conversion,0
90582,IN-922_MHASMcontig_35210,698,917,IN-922,MHASMcontig_35210,malaspina,CALIN,IN,,,
90583,IN-922_MHASMcontig_35210,1241,2036,IN-922,MHASMcontig_35210,malaspina,CALIN,IN,R,General function prediction only,0
95629,IN-6_3949,164,398,IN-6,3949,malaspina,complete,IN,N!!!W,Cell motility,0
95629,IN-6_3949,164,398,IN-6,3949,malaspina,complete,IN,N!!!W,Extracellular structures,0
95630,IN-6_3949,608,1070,IN-6,3949,malaspina,complete,IN,H,Coenzyme transport and metabolism,0
95631,IN-6_3949,1865,2834,IN-6,3949,malaspina,complete,IN,T!!!E,Signal transduction mechanisms,0
95631,IN-6_3949,1865,2834,IN-6,3949,malaspina,complete,IN,T!!!E,Amino acid transport and metabolism,0
105472,IN-10_8365,298,1261,IN-10,8365,malaspina,In0,IN,,,
114569,IN-15_MHASMcontig_6480,7723,8692,IN-15,MHASMcontig_6480,malaspina,In0,IN,Q,"Secondary metabolites biosynthesis, transport and catabolism",0
114732,IN-12_MHASMcontig_362903,63876,64230,IN-12,MHASMcontig_362903,malaspina,CALIN,IN,H,Coenzyme transport and metabolism,0
114733,IN-12_MHASMcontig_362903,64410,65124,IN-12,MHASMcontig_362903,malaspina,CALIN,IN,I,Lipid transport and metabolism,0
114817,IN-12_MHASMcontig_370833,5002,5443,IN-12,MHASMcontig_370833,malaspina,CALIN,IN,R,General function prediction only,0
114818,IN-12_MHASMcontig_370833,5721,6303,IN-12,MHASMcontig_370833,malaspina,CALIN,IN,,,
114819,IN-12_MHASMcontig_370833,6676,7588,IN-12,MHASMcontig_370833,malaspina,CALIN,IN,,,
118589,IN-961_25291,9466,10351,IN-961,25291,malaspina,CALIN,IN,,,
118590,IN-961_25291,10406,11159,IN-961,25291,malaspina,CALIN,IN,,,
118591,IN-961_25291,11169,11391,IN-961,25291,malaspina,CALIN,IN,C!!!L,Energy production and conversion,0
118591,IN-961_25291,11169,11391,IN-961,25291,malaspina,CALIN,IN,C!!!L,"Replication, recombination and repair",0
118592,IN-961_25291,11462,15578,IN-961,25291,malaspina,CALIN,IN,L,"Replication, recombination and repair",0
127857,IN-15_MHASMcontig_273,2,1823,IN-15,MHASMcontig_273,malaspina,CALIN,IN,M,Cell wall/membrane/envelope biogenesis,0
127862,IN-15_MHASMcontig_273,5627,5885,IN-15,MHASMcontig_273,malaspina,CALIN,IN,J,"Translation, ribosomal structure and biogenesis",0
127863,IN-15_MHASMcontig_273,6047,6611,IN-15,MHASMcontig_273,malaspina,CALIN,IN,M,Cell wall/membrane/envelope biogenesis,0
127864,IN-15_MHASMcontig_273,6682,7507,IN-15,MHASMcontig_273,malaspina,CALIN,IN,T!!!T,Signal transduction mechanisms,0
127864,IN-15_MHASMcontig_273,6682,7507,IN-15,MHASMcontig_273,malaspina,CALIN,IN,T!!!T,Signal transduction mechanisms,0
132506,IN-928_44884,26518,26647,IN-928,44884,malaspina,complete,IN,,,
132507,IN-928_44884,26636,27434,IN-928,44884,malaspina,complete,IN,,,
132508,IN-928_44884,27651,28620,IN-928,44884,malaspina,complete,IN,H,Coenzyme transport and metabolism,0
137823,IN-40_MHASMcontig_384379,114,495,IN-40,MHASMcontig_384379,malaspina,CALIN,IN,E,Amino acid transport and metabolism,0
137824,IN-40_MHASMcontig_384379,496,1036,IN-40,MHASMcontig_384379,malaspina,CALIN,IN,P,Inorganic ion transport and metabolism,0
137825,IN-40_MHASMcontig_384379,1173,1602,IN-40,MHASMcontig_384379,malaspina,CALIN,IN,H,Coenzyme transport and metabolism,0
137826,IN-40_MHASMcontig_384379,1605,2301,IN-40,MHASMcontig_384379,malaspina,CALIN,IN,I,Lipid transport and metabolism,0
137830,IN-40_MHASMcontig_384379,7829,8846,IN-40,MHASMcontig_384379,malaspina,CALIN,IN,R,General function prediction only,0
23565,SAT-1462_57784,17742,18534,SAT-1462,57784,tara,In0,SAT,L,"Replication, recombination and repair",0
28989,SAT-2910_247818,79843,80725,SAT-2910,247818,tara,CALIN,SAT,I,Lipid transport and metabolism,0
28990,SAT-2910_247818,80810,80975,SAT-2910,247818,tara,CALIN,SAT,P,Inorganic ion transport and metabolism,0
28991,SAT-2910_247818,81078,81876,SAT-2910,247818,tara,CALIN,SAT,I,Lipid transport and metabolism,0
28992,SAT-2910_247818,81902,82712,SAT-2910,247818,tara,CALIN,SAT,,,
32671,SAT-85_111589,36644,37304,SAT-85,111589,tara,CALIN,SAT,,,
32672,SAT-85_111589,37400,39290,SAT-85,111589,tara,CALIN,SAT,L,"Replication, recombination and repair",0
32673,SAT-85_111589,39712,40744,SAT-85,111589,tara,CALIN,SAT,,,
32674,SAT-85_111589,40857,42852,SAT-85,111589,tara,CALIN,SAT,K!!!N!!!W,Transcription,0
32674,SAT-85_111589,40857,42852,SAT-85,111589,tara,CALIN,SAT,K!!!N!!!W,Cell motility,0
32674,SAT-85_111589,40857,42852,SAT-85,111589,tara,CALIN,SAT,K!!!N!!!W,Extracellular structures,0
32675,SAT-85_111589,42947,43892,SAT-85,111589,tara,CALIN,SAT,,,
32676,SAT-85_111589,43976,44408,SAT-85,111589,tara,CALIN,SAT,,,
34853,SAT-79_77052,2109,2541,SAT-79,77052,tara,CALIN,SAT,,,
34854,SAT-79_77052,2557,5677,SAT-79,77052,tara,CALIN,SAT,P,Inorganic ion transport and metabolism,0
47765,SAT-230_145689,23894,25292,SAT-230,145689,tara,CALIN,SAT,,,
47766,SAT-230_145689,25404,25761,SAT-230,145689,tara,CALIN,SAT,,,
47767,SAT-230_145689,25871,26549,SAT-230,145689,tara,CALIN,SAT,,,
47768,SAT-230_145689,27011,27425,SAT-230,145689,tara,CALIN,SAT,,,
