contig,ocean,gene_callers_id,is_integron,COG_accession,COG_category,pnps_ERR599079,pnps_ERR598948,pnps_ERR599128,pnps_ERR599083,pnps_ERR599055,pnps_ERR598999,pnps_ERR599042,pnps_ERR599132,pnps_ERR599014,pnps_ERR599093,pnps_ERR598992,pnps_ERR598957,pnps_ERR598962,pnps_ERR599085,pnps_ERR599072,pnps_ERR599096,pnps_ERR598943,pnps_ERR599039,pnps_ERR599033,pnps_ERR599168,pnps_ERR598954,pnps_ERR599020,pnps_ERR599120,pnps_ERR598978,pnps_ERR599071
c_MHASMcontig_2304771,SP,6093075,non-integron,,,,0.2145211292521166,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093077,non-integron,,,,0.032693366112112036,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093078,non-integron,,,,0.205974722660261,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2304771,SP,6093079,non-integron,,,,0.14023138620291015,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2312961,SP,6103260,non-integron,,,,0.07196343039753994,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2313348,SP,6103733,non-integron,,,,0.057539662871156284,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2313348,SP,6103734,non-integron,,,,0.3887657794905454,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2313348,SP,6103735,non-integron,,,,0.10066332955779464,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2313348,SP,6103736,non-integron,,,,0.11083893531959917,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2321769,SP,6114932,integron,,,,0.11141300897652344,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2328399,SP,6122840,integron,,,,0.09249710608235537,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2336061,SP,6132810,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2336061,SP,6132811,non-integron,,,,0.07919071861308055,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2336061,SP,6132812,non-integron,,,,0.15616624679947996,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2336061,SP,6132813,non-integron,,,,0.11051378366153113,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2336061,SP,6132814,non-integron,,,,0.0888210606843536,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2399501,SP,6208519,non-integron,,,,,,,,,,,0.2287353776173817,,,,,,,,,,,0.0039727758293222415,,,,,
c_MHASMcontig_2476169,SP,6334045,non-integron,,,,0.09292809880650058,0.02640370360228108,,,,,0.029212801280322,0.028259437842735557,,,,,,,,,,,,,,,,0.032545035275309636
c_MHASMcontig_2476169,SP,6334046,integron,,,,0.05083517194660316,,,,,,0.05705298272317987,0.06847433911078125,,,,,,,,,,,,,,,,
c_MHASMcontig_2518495,SP,6396837,non-integron,,,,0.04170850961099232,0.027981062157852832,,,,,0.05550917283468389,0.04494387149908706,,0.0,,,,0.035130934348015216,,,0.0612538052318832,,,,0.0540377061677704,,,0.094916865139108
c_MHASMcontig_2518495,SP,6396838,integron,,,,0.2435851851744769,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2518495,SP,6396841,non-integron,,,,0.26382978723404343,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2588832,SP,6493775,non-integron,,,,,,,,,,,0.1586897672265476,,0.15575567474386556,,,,,,,0.5922114757170888,,,0.060310334463774186,,,0.1381181969859972,
c_MHASMcontig_2588832,SP,6493776,non-integron,,,,,,,,,,,0.13121484608732084,,0.13626159726062764,,,,,,,,,,,,,0.06348627238998295,
c_MHASMcontig_2588832,SP,6493777,integron,,,,,,,,,,,,,0.19023484370654595,,,,,,,,,,,,,,
c_MHASMcontig_2626249,SP,6537410,non-integron,,,,0.07109766030528565,,,,,,,0.07018004798635735,,0.12149260435558842,,,,,,,0.027764363443006368,,,,0.0,,,
c_MHASMcontig_2626249,SP,6537411,integron,,,,,,,,,,,,,0.10415038952178432,,,,,,,,,,,,,,
c_MHASMcontig_2626249,SP,6537412,integron,,,,,,,,,,,,,0.18971385279980835,,,,,,,,,,,,,,
c_MHASMcontig_2626249,SP,6537413,integron,,,,,,,,,,,,,0.09347844302014202,,,,,,,,,,,,,,
c_MHASMcontig_2626249,SP,6537414,integron,,,,,,,,,,,,,0.0966751974463284,,,,,,,,,,,,,,
c_MHASMcontig_2626249,SP,6537415,integron,,,,,,,,,,,,,0.1513640383353574,,,,,,,0.21249096793441055,,,,,,,
c_MHASMcontig_2677671,SP,6597431,non-integron,,,,,,,,,,,,,,2.8142356046943267,,,,,,,,,,,,,
c_MHASMcontig_2695451,SP,6624091,non-integron,,,,0.0789516798751704,,,,,,0.427664922938478,,,,,,,,,,,,,,,,,
c_MHASMcontig_2772522,SP,6726762,non-integron,,,,0.9594382215556664,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2792183,SP,6742016,non-integron,,,,0.23737114667300624,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2859229,SP,6793546,integron,,,,0.14270048388752524,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2859229,SP,6793547,integron,,,,0.051001956962563336,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2913778,SP,6846727,non-integron,,,,,,,,,,,,,,,,,,,,,,,,,,0.14431791935268054,
c_MHASMcontig_2959271,SP,6919335,non-integron,,,,0.02717445384677456,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2959271,SP,6919337,integron,,,,0.053545334622366686,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2959271,SP,6919338,integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2976137,SP,6946434,non-integron,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
c_MHASMcontig_2977671,SP,6948762,non-integron,,,,0.025865891891697038,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2977671,SP,6948763,non-integron,,,,0.08952706715787412,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2977671,SP,6948769,integron,,,,0.008253042534841689,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2980796,SP,6953895,non-integron,,,,0.00390669027594853,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2980796,SP,6953896,non-integron,,,,0.5034235233862184,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2980796,SP,6953897,non-integron,,,,0.007651701344119433,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_2999249,SP,6984300,non-integron,,,,,,,,,,,,0.004709200955549785,,,,,,,,,,,0.013236101723445292,,,,
c_MHASMcontig_3003996,SP,6991468,integron,,,,0.10103852016487214,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3003996,SP,6991472,integron,,,,0.09785932721712573,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3008023,SP,6997931,integron,,,,0.1387490440652944,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3008023,SP,6997932,integron,,,,0.05078324336378513,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3008023,SP,6997933,integron,,,,0.020086820747446183,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3008023,SP,6997934,non-integron,,,,0.03669220979850722,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3076020,SP,7108718,non-integron,,,,0.9186224134662851,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3134267,SP,7239302,non-integron,,,,0.18212098245907976,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3145137,SP,7264468,non-integron,,,,,,,,,,,,,,,,,,,,,,,,0.08988544571658272,,,
c_MHASMcontig_3145137,SP,7264469,non-integron,,,,,,0.07277700545648616,,0.09472082811992216,,0.13692800988160314,,,,,,,0.34691534199349844,0.13584909417068086,,,0.09763387299800072,,,0.2575651157074079,,,0.2840809057866864
c_MHASMcontig_3145137,SP,7264470,non-integron,,,,,0.8757090072140971,0.14857079504924392,,0.16677181538494118,,0.20657701535667652,,,,,,,0.2270305245069047,0.26787016131874386,,,0.1596045635286659,,,0.2365395601527015,,,0.24556741372455815
c_MHASMcontig_3145137,SP,7264471,integron,,,,,,,,,,,,,,,,,0.1948169755718545,,,,,,,,,,0.16578345876409628
c_MHASMcontig_3145137,SP,7264472,integron,,,,,,,,,,,,,,,,,0.532725726785915,,,,,,,0.029257259112881562,,,0.2534328046727343
c_MHASMcontig_3145137,SP,7264473,integron,,,,,,,,,,,,,,,,,0.1678760612551331,,,,,,,0.08485202298711751,,,0.1774686107813769
c_MHASMcontig_3145137,SP,7264474,non-integron,,,,,,,,,,,,,,0.5887501261081618,,,,,,,,,,0.3099805565967013,,,0.3586403347759517
c_MHASMcontig_3151653,SP,7278697,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3151653,SP,7278701,non-integron,,,,1.84958062770564,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3151653,SP,7278705,non-integron,,,,0.2751207856241064,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3151653,SP,7278711,non-integron,,,,0.06887254442831914,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313204,non-integron,,,,0.10852859485813053,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313206,non-integron,,,,0.05128717176476959,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313208,non-integron,,,,0.062347122399060664,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313209,non-integron,,,,0.008896977049843324,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313210,non-integron,,,,0.0017962164150852646,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313212,non-integron,,,,0.003314819890336064,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313214,non-integron,,,,0.1721532571797771,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313222,non-integron,,,,0.15947582215070086,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313223,non-integron,,,,0.13852219539881186,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313224,non-integron,,,,0.0398985295942066,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313225,non-integron,,,,0.04638747220440058,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313227,non-integron,,,,0.08904277944318711,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313233,non-integron,,,,0.4656193253728097,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313234,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3167008,SP,7313235,non-integron,,,,0.021681608420292795,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3170033,SP,7319642,non-integron,,,,0.07503445874881766,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3180090,SP,7342021,non-integron,,,,0.2308090361860079,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3221005,SP,7431681,integron,,,,0.08098289560135963,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3249106,SP,7492719,non-integron,,,,,0.3931718061674058,,,,,0.13383313904190408,,,,,,,,,,,,,,0.13383084120343774,,,
c_MHASMcontig_3249106,SP,7492720,non-integron,,,,,,,,,,0.043722789294824635,,,,,,,,,,,,,,0.04195275306432044,,,
c_MHASMcontig_3249106,SP,7492721,integron,,,,,,,,,,,0.05593461144190751,,,,,,,,,0.042955513922486435,,,,,,,
c_MHASMcontig_3261311,SP,7517716,integron,,,,0.07095239892415077,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3266474,SP,7528341,non-integron,,,,0.2431150168964329,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584339,non-integron,,,,0.0362835765246607,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584340,non-integron,,,,0.0037773818949590906,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584343,non-integron,,,,0.005954891206569512,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584345,non-integron,,,,0.02401742386370843,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584346,non-integron,,,,0.16461931782752315,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584349,non-integron,,,,0.0026168746035467945,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584351,non-integron,,,,0.03230701715969849,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584354,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584356,non-integron,,,,0.13708443205010787,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584358,non-integron,,,,0.26427255985267223,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584359,non-integron,,,,0.030435391251996926,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584360,non-integron,,,,0.06379300019571044,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584362,non-integron,,,,0.0235042749264732,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584367,non-integron,,,,0.1388581182009903,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584369,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295639,SP,7584370,non-integron,,,,0.027222638436116286,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3295699,SP,7584440,non-integron,,,,0.4219177748105384,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608063,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608064,non-integron,,,,0.0009938187321223977,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608066,non-integron,,,,0.0352568469577898,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608068,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608069,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608070,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608071,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608072,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608073,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608074,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608077,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608078,non-integron,,,,0.04701171340412496,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608079,non-integron,,,,0.034556642326076505,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608080,non-integron,,,,0.028038318460083863,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608083,non-integron,,,,0.0972342905585651,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608085,non-integron,,,,0.0936117661686837,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608086,non-integron,,,,0.01919456705277146,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608087,non-integron,,,,0.0027818024116569953,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608088,non-integron,,,,0.13924451768284993,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608091,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608092,non-integron,,,,0.4082314523980079,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608093,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608095,non-integron,,,,0.006254776520678724,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608101,non-integron,,,,0.014765923332361526,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608102,non-integron,,,,0.07370225000763664,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608103,non-integron,,,,0.12904491668679013,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608104,non-integron,,,,0.09518485697509163,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608105,non-integron,,,,0.012795404223494771,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608106,non-integron,,,,0.10095940831671124,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608107,non-integron,,,,0.051962018674389855,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608108,non-integron,,,,0.109831095911938,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608109,non-integron,,,,0.08156161826886463,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608110,non-integron,,,,0.0008311212911644187,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608116,integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608117,integron,,,,0.08306411414733113,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608118,integron,,,,0.1516607722822466,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608119,integron,,,,0.08318236741829951,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608120,integron,,,,0.009752470261256632,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608121,non-integron,,,,0.10317922323198124,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608122,non-integron,,,,0.2753857484362207,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608123,non-integron,,,,0.07479025293171504,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608124,non-integron,,,,0.0963169771223829,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608125,non-integron,,,,0.04018456757329307,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608126,non-integron,,,,0.00039961492651397607,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608127,non-integron,,,,0.07907393522667032,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608128,non-integron,,,,0.3449246690357276,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608129,non-integron,,,,0.032951925376954384,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608130,non-integron,,,,0.16684813556407652,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608131,non-integron,,,,0.046473717506464174,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608132,non-integron,,,,0.03080145522550913,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608133,non-integron,,,,0.10772633970405412,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608134,non-integron,,,,0.05415116111440426,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608135,non-integron,,,,0.05211726384364828,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608136,non-integron,,,,0.04649122807017578,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608137,non-integron,,,,0.022088644112247414,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608138,non-integron,,,,0.2683178101283941,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608139,non-integron,,,,0.3457007755690323,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608140,non-integron,,,,0.036098752455715685,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608141,non-integron,,,,0.0004169737710643239,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608142,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608143,non-integron,,,,0.16076369493935974,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608144,non-integron,,,,0.05826180394852803,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608145,non-integron,,,,0.06611680290806735,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608146,non-integron,,,,0.04185169206157532,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608147,non-integron,,,,0.06012263213083317,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608148,non-integron,,,,0.03453757377372752,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608149,non-integron,,,,0.03608339540936208,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608150,non-integron,,,,0.08734040185730127,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608152,non-integron,,,,0.0881010096226432,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608153,non-integron,,,,0.6627570383411039,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608154,non-integron,,,,0.3499279202449954,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608155,non-integron,,,,0.006268357681385726,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608156,non-integron,,,,0.02679612288602479,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608157,non-integron,,,,0.05373940373361442,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608158,non-integron,,,,0.0832186586158523,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608159,non-integron,,,,0.009692009385181114,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608160,non-integron,,,,0.07345946413615326,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608161,non-integron,,,,0.02260233424961246,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608162,non-integron,,,,0.028563943909572908,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608163,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608165,non-integron,,,,0.1999180724294696,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608166,non-integron,,,,0.01444139054330936,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608167,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608168,non-integron,,,,0.04041718446940204,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608169,non-integron,,,,0.032358370019404205,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608170,non-integron,,,,0.12361425683398568,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608171,non-integron,,,,0.09718307622722096,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608174,non-integron,,,,0.004614413841147584,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608175,non-integron,,,,0.01665943696877036,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608177,non-integron,,,,0.06683819138827783,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3310570,SP,7608178,non-integron,,,,0.20547179498206206,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629204,non-integron,,,,0.037818935371065766,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629206,non-integron,,,,0.10268352109957694,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629207,non-integron,,,,0.04024697771428327,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629208,non-integron,,,,0.025067312592989485,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629209,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629210,non-integron,,,,0.028985276982809612,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629211,non-integron,,,,0.16566410771333318,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629213,non-integron,,,,0.0751095921515338,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629214,non-integron,,,,0.029279237290287537,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629215,non-integron,,,,0.07852898990600146,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629217,non-integron,,,,0.18854782771934825,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629218,non-integron,,,,0.01749127161048636,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629219,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629222,non-integron,,,,0.05941676601842285,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629223,non-integron,,,,1.0179397311750291,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629224,non-integron,,,,0.04071541808379102,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629225,non-integron,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629226,non-integron,,,,0.0220887185271312,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629227,non-integron,,,,0.041304013607039766,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629228,non-integron,,,,0.27598789993997697,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629229,non-integron,,,,0.10568057476241392,,,,,,,,,,,,,,,,,,,,,,,
c_MHASMcontig_3323834,SP,7629230,non-integron,,,,0.2503261769150297,,,,,,,,,,,,,,,,,,,,,,,
