bin,depth,Percent Complete,Percent Contamination,Strain Heterogeneity,GC_content,contigs count,Max. contig length (bp),N50 contig length (bp),Mean contig length (bp),bin_size(Mbp),Coding density,Data repository hosting the genome assembly reported in this study,GenBank Accession ID for newly reported draft genomes,Matches Delmont et al. (2017) genome,Matches Tully et al. (2017) genome,Domain,Phylum,Class,Order,Family,Genus,Species,Phylogeny source method,ocean,Total ORFs,Transposases,Integrases,Percent Transposases,Percent Integrases,Highest Relative Abundance,complete genome size (Mbp),tara_station,size_fraction,biofilm_count,percent_biofilm,defense_count,percent_defense,prot,prot_normalized,bact,bact_over_prot,lifestyle
MED-797,DCM,93.18,6.97,90.48,37.82,26,"348,200","255,024","100,169",2.6,91.05,NCBI Assembly,PAGF00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,CheckM,MED,2418,1,5,0.000413565,0.002067825,tara030_prot_dcm,2.790298347,tara030,prot,4,0.00165426,33,0.013647642679900745,0.383135342,1.2679176839934387,2.408515093,1.2679176839934387,mixed
MED-801,DCM,74.37,2.83,90.0,33.01,37,"151,680","37,766","31,349",1.16,95.23,NCBI Assembly,PAGD00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,nove_genusE8,,Hug et al. phylogenetic marker set,MED,1153,0,2,0.0,0.001734605,tara009_girus_dcm,1.559768724,tara009,girus,1,0.000867303,27,0.023417172593235037,0.969327492,4.609977152008077,22.155186049000005,4.609977152008077,mixed
MED-803,DCM,79.36,2.39,83.33,63.94,62,"138,587","49,586","35,497",2.2,90.31,NCBI Assembly,PAGB00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,CheckM,MED,1966,1,3,0.000508647,0.001525941,tara023_prot_dcm,2.7721774189999997,tara023,prot,4,0.002034588,29,0.014750762970498474,1.4936325899999998,0.10213906904673596,0.7563830260000001,0.10213906904673596,mixed
MED-806,DCM,91.21,9.89,18.18,33.75,83,"117,785","42,041","32,004",2.66,95.03,NCBI Assembly,PAFY00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,MED,2198,0,3,0.0,0.001364877,tara018_prok_dcm,2.916346892,tara018,prok,1,0.000454959,34,0.015468607825295723,0.030032502,31.06148912136182,4.625086774000001,31.06148912136182,free_living
MED-809,SRF,90.03,9.96,61.9,47.73,46,"252,350","50,958","35,822",1.65,94.41,NCBI Assembly,PAFV00000000,TARA_MED_MAG_00055,n.a.,Bacteria,Kiritimatiellaeota,Kiritimatiellae,Kiritimatiellales,Kiritimatiellaceae,,,Hug et al. phylogenetic marker set,MED,1488,0,2,0.0,0.001344086,tara030_prok_surface,1.832722426,tara030,prok,3,0.0020161289999999998,19,0.012768817204301076,0.089698743,3.6872618377233946,1.6398209619999997,3.6872618377233946,mixed
MED-810,DCM,90.56,6.32,80.65,55.12,63,"216,865","76,631","46,186",2.91,92.13,NCBI Assembly,PAFU00000000,n.a.,TMED243,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,MED,2751,0,2,0.0,0.000727008,tara007_girus_dcm,3.213339223,tara007,girus,2,0.000727008,51,0.018538713195201745,0.22968658900000005,0.8314943370818393,0.946893275,0.8314943370818393,mixed
MED-814,SRF,90.2,6.51,84.0,49.83,74,"144,762","39,535","26,589",1.97,94.14,NCBI Assembly,PAFS00000000,n.a.,TMED59,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,Hug et al. phylogenetic marker set,MED,1994,0,4,0.0,0.002006018,tara030_prot_surface,2.1840354769999997,tara030,prot,2,0.001003009,31,0.015546639919759278,0.5220609530000001,0.44312111554770633,1.1469639169999999,0.44312111554770633,mixed
MED-815,DCM,90.49,8.6,65.71,53.11,62,"244,997","74,616","54,711",3.39,88.96,NCBI Assembly,PAFR00000000,n.a.,TMED34,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,MED,3173,1,4,0.000315159,0.001260637,tara030_prot_dcm,3.7462703060000004,tara030,prot,3,0.000945477,94,0.02962496060510558,0.084820339,2.967456922775054,1.2479308620000003,2.967456922775054,mixed
MED-818,DCM,79.41,3.43,66.67,33.19,54,"75,432","31,568","25,796",1.39,94.76,NCBI Assembly,PAFO00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_H,,Hug et al. phylogenetic marker set,MED,1273,0,2,0.0,0.001571092,tara030_prot_dcm,1.750409268,tara030,prot,0,0.0,26,0.0204241948153967,0.5818496900000001,3.454813000754035,9.966471990999997,3.454813000754035,mixed
MED-819,SRF,72.52,4.62,33.33,30.34,33,"168,132","65,982","43,219",1.43,95.87,NCBI Assembly,PAFN00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novelGenus_C,,Hug et al. phylogenetic marker set,MED,1281,0,2,0.0,0.00156128,tara009_girus_surface,1.971869829,tara009,girus,0,0.0,22,0.01717408274785324,0.726436976,3.61819729151926,13.031556286,3.61819729151926,mixed
MED-825,SRF,93.98,5.87,97.06,53.18,39,"257,166","95,612","66,835",2.61,92.17,NCBI Assembly,PAFI00000000,TARA_MED_MAG_00045,TMED21,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,novel_genusE1,,Hug et al. phylogenetic marker set,MED,2378,0,2,0.0,0.000841043,tara030_prot_surface,2.777186635,tara030,prot,2,0.000841043,53,0.022287636669470142,1.0992593579999999,0.16695541870798616,0.909927496,0.16695541870798616,mixed
MED-827,SRF,75.47,3.77,0.0,28.55,26,"131,559","50,206","32,973",0.86,96.59,NCBI Assembly,PAFH00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Pelagibacteraceae,,,CheckM,MED,946,0,0,0.0,0.0,tara030_prok_surface,1.1395256390000001,tara030,prok,0,0.0,14,0.014799154334038054,0.8851342090000001,3.1348521157941205,13.757270673999999,3.1348521157941205,mixed
MED-828,DCM,75.68,4.9,80.95,44.02,85,"59,544","28,951","25,139",2.14,92.34,NCBI Assembly,PAFG00000000,n.a.,TMED139,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,MED,1928,1,0,0.000518672,0.0,tara025_prok_dcm,2.82769556,tara025,prok,1,0.000518672,31,0.016078838174273857,1.3775004930000003,1.9784326387517936,13.511984213,1.9784326387517936,mixed
MED-829,SRF,78.93,2.2,0.0,28.99,101,"63,270","16,293","15,638",1.58,96.45,NCBI Assembly,PAFF00000000,n.a.,n.a.,Bacteria,Marinimicrobia,,,,,,Hug et al. phylogenetic marker set,MED,1345,0,2,0.0,0.001486989,tara023_prok_surface,2.001773724,tara023,prok,1,0.0007434939999999999,23,0.017100371747211896,0.039715304,12.559596565419112,2.4730886180000002,12.559596565419112,free_living
MED-830,DCM,76.3,3.03,69.23,53.04,21,"705,567","306,155","92,982",1.95,89.77,NCBI Assembly,PAFE00000000,n.a.,TMED17,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,,,Hug et al. phylogenetic marker set,MED,1809,4,6,0.002211166,0.00331675,tara023_prot_dcm,2.55570118,tara023,prot,1,0.000552792,40,0.02211166390270868,0.789979297,0.0694331048411217,0.271949581,0.0694331048411217,particle
MED-834,DCM,77.4,3.04,45.45,58.78,160,"55,170","15,274","14,531",2.32,91.21,NCBI Assembly,PAFB00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,,,CheckM,MED,2114,1,2,0.000473037,0.000946074,tara023_prot_dcm,2.9974160210000003,tara023,prot,2,0.000946074,36,0.017029328287606435,0.31472701,0.0318589966693181,0.049713256000000004,0.0318589966693181,particle
MED-835,DCM,76.91,3.98,0.0,55.05,104,"63,575","20,264","17,019",1.77,94.46,NCBI Assembly,PAFA00000000,n.a.,n.a.,Bacteria,Planctomycetes,Phycisphaerae,Urania1B19,,,,Hug et al. phylogenetic marker set,MED,1577,0,3,0.0,0.001902346,tara023_prot_dcm,2.301391237,tara023,prot,0,0.0,19,0.012048192771084338,0.5419928580000001,0.14559817854138102,0.391251129,0.14559817854138102,mixed
MED-841,SRF,76.16,3.04,0.0,43.36,59,"93,430","41,041","23,525",1.39,91.39,NCBI Assembly,PAEV00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,,,,Hug et al. phylogenetic marker set,MED,1215,1,0,0.000823045,0.0,tara007_girus_surface,1.825105042,tara007,girus,0,0.0,18,0.014814814814814815,0.04660355099999999,3.719839868688563,0.85950687,3.719839868688563,mixed
MED-846,DCM,74.27,3.36,90.0,38.05,60,"81,438","26,871","22,114",1.33,95.42,NCBI Assembly,PAET00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,novelFamily_G,,,Hug et al. phylogenetic marker set,MED,1150,0,0,0.0,0.0,tara007_girus_dcm,1.790763431,tara007,girus,0,0.0,13,0.011304347826086957,1.107436712,4.934452065075312,27.093427458999997,4.934452065075312,mixed
MED-850,SRF,76.9,3.71,100.0,57.75,55,"160,695","53,213","35,198",1.94,91.52,NCBI Assembly,PAEP00000000,n.a.,n.a.,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,,Hug et al. phylogenetic marker set,MED,2110,0,0,0.0,0.0,tara030_prot_surface,2.522756827,tara030,prot,4,0.001895735,34,0.016113744075829384,2.6771459190000004,0.2054202994624481,2.726600433,0.2054202994624481,mixed
MED-853,SRF,78.93,4.8,33.33,46.96,60,"171,802","62,262","39,205",2.35,95.69,NCBI Assembly,PAEM00000000,n.a.,TMED103,Archaea,Euryarchaeota,,,novelFamily_D,,,Hug et al. phylogenetic marker set,MED,2022,0,1,0.0,0.00049456,tara007_girus_surface,2.977321677,tara007,girus,0,0.0,28,0.013847675568743818,0.159322761,2.437260934751111,1.9252447579999998,2.437260934751111,mixed
MED-855,DCM,73.18,3.09,0.0,43.77,130,"47,661","18,719","16,690",2.17,91.7,NCBI Assembly,PAEL00000000,TARA_SOC_MAG_00007,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,MED,1989,0,0,0.0,0.0,tara007_girus_dcm,2.965291063,tara007,girus,1,0.000502765,45,0.02262443438914027,21.764065274,0.012621797579972859,1.3619693329999998,0.012621797579972859,particle
MED-867,DCM,73.08,3.42,33.33,46.28,107,"55,445","18,420","16,605",1.78,94.41,NCBI Assembly,PAEG00000000,n.a.,n.a.,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_C,,Hug et al. phylogenetic marker set,MED,1753,0,3,0.0,0.0017113520000000002,tara025_prok_dcm,2.435686918,tara025,prok,0,0.0,44,0.025099828864803195,0.292085086,7.32574307532254,10.608822022999998,7.32574307532254,mixed
MED-870,DCM,74.13,2.4,100.0,43.62,88,"74,473","19,303","18,326",1.61,95.8,NCBI Assembly,PAEE00000000,n.a.,TMED279,Archaea,Euryarchaeota,,,novelFamily_B,,,Hug et al. phylogenetic marker set,MED,1363,0,1,0.0,0.0007336760000000001,tara009_girus_dcm,2.171860246,tara009,girus,0,0.0,17,0.012472487160674981,0.3828256770000001,3.654248507719985,6.935938530999999,3.654248507719985,mixed
MED-878,SRF,91.97,7.1,100.0,33.27,13,"471,221","382,379","112,579",1.46,94.61,NCBI Assembly,PADW00000000,n.a.,TMED25,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE7,,Hug et al. phylogenetic marker set,MED,1480,0,2,0.0,0.001351351,tara023_prok_surface,1.587474176,tara023,prok,0,0.0,16,0.010810810810810811,0.21783388499999998,3.904198549136149,4.216609966000001,3.904198549136149,mixed
MED-879,SRF,91.75,8.38,28.57,35.28,34,"358,688","103,630","46,000",1.56,95.53,NCBI Assembly,PADV00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,novel_genusE7,,Hug et al. phylogenetic marker set,MED,1558,0,2,0.0,0.0012836969999999999,tara007_girus_surface,1.70027248,tara007,girus,0,0.0,22,0.014120667522464698,0.125531054,9.360064217090875,5.825538834999999,9.360064217090875,mixed
MED-880,SRF,79.4,4.0,71.43,47.06,53,"90,392","39,804","32,656",1.73,92.01,NCBI Assembly,PADU00000000,n.a.,TMED213,Bacteria,Proteobacteria,Alphaproteobacteria,unclassifiedAlphaproteobacteria,SAR116cluster,,,Hug et al. phylogenetic marker set,MED,1654,0,2,0.0,0.00120919,tara007_girus_surface,2.17884131,tara007,girus,1,0.000604595,23,0.013905683192261185,0.7885570259999999,2.901347976054262,11.343289684,2.901347976054262,mixed
MED-899,DCM,81.87,4.8,74.07,40.2,67,"96,270","41,337","28,925",1.94,95.08,NCBI Assembly,PADQ00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,,,,CheckM,MED,1649,0,1,0.0,0.000606428,tara009_girus_dcm,2.369610358,tara009,girus,0,0.0,22,0.013341419041843541,0.19752010700000003,2.05624190203969,2.013685372,2.05624190203969,mixed
MED-921,DCM,83.73,8.93,100.0,49.06,45,"202,645","61,165","45,637",2.05,95.82,NCBI Assembly,PADP00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,novelFamily_F,,,Hug et al. phylogenetic marker set,MED,1649,0,1,0.0,0.000606428,tara009_girus_dcm,2.448345874,tara009,girus,0,0.0,20,0.01212856276531231,0.22769061399999999,1.6227376384409786,1.831890607,1.6227376384409786,mixed
MED-928,DCM,85.88,8.7,60.53,55.15,37,"316,472","139,447","102,595",3.8,89.9,NCBI Assembly,PADO00000000,n.a.,TMED50,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,MED,3858,3,5,0.000777605,0.001296008,tara023_prot_dcm,4.424778761000001,tara023,prot,3,0.000777605,117,0.030326594090202177,0.38651008,0.5589002954682366,1.071029078,0.5589002954682366,mixed
MED-955,DCM,87.91,7.79,72.22,31.56,49,"144,675","40,207","30,370",1.49,95.58,NCBI Assembly,PADK00000000,n.a.,TMED94,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,nove_genusE8,,Hug et al. phylogenetic marker set,MED,1492,0,2,0.0,0.001340483,tara009_girus_dcm,1.694915254,tara009,girus,2,0.001340483,40,0.02680965147453083,0.835745142,3.9760880553198596,16.475399441000004,3.9760880553198596,mixed
MED-965,DCM,88.95,6.45,100.0,29.7,72,"115,186","38,229","26,072",1.88,95.28,NCBI Assembly,PACJ00000000,n.a.,TMED109,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,novel_familyE1,,,Hug et al. phylogenetic marker set,MED,1923,0,2,0.0,0.001040042,tara025_prok_dcm,2.113546936,tara025,prok,1,0.000520021,27,0.014040561622464899,0.23627572899999993,4.573126891653657,5.357207422999999,4.573126891653657,mixed
MED-995,SRF,70.34,3.39,30.77,31.2,51,"62,183","28,367","23,760",1.21,96.28,NCBI Assembly,PACI00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Crocinitomicaceae,,,Hug et al. phylogenetic marker set,MED,1113,0,1,0.0,0.000898473,tara007_girus_surface,1.7202160930000001,tara007,girus,0,0.0,12,0.01078167115902965,0.24955638800000002,6.185272260804826,7.653033427,6.185272260804826,mixed
NAT-1,MES,83.45,4.15,14.29,46.95,257,"188,771","31,101","24,987",6.42,79.27,NCBI Assembly,PACG00000000,n.a.,n.a.,Bacteria,Poribacteria,,,,,,Hug et al. phylogenetic marker set,NAT,5809,17,1,0.002926493,0.00017214700000000002,tara149_prot_meso,7.693229479,tara149,prot,4,0.0006885869999999999,90,0.015493200206576003,4.9892260870000005,0.07293214754520058,1.804090354,0.07293214754520058,particle
NAT-10,DCM,96.27,4.59,71.43,62.42,92,"256,602","88,635","57,913",5.33,89.42,NCBI Assembly,PACF00000000,TARA_ANE_MAG_00009,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Martelella,,Hug et al. phylogenetic marker set,NAT,4899,18,0,0.0036742190000000003,0.0,tara150_prot_dcm,5.536511893999999,tara150,prot,8,0.0016329860000000001,119,0.024290671565625636,0.5340477049999999,1.2862100367085039,3.4056345680000004,1.2862100367085039,mixed
NAT-100,MES,92.35,3.7,60.0,68.74,63,"126,600","45,598","33,596",2.12,94.08,NCBI Assembly,PACE00000000,n.a.,n.a.,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,,Hug et al. phylogenetic marker set,NAT,2043,0,3,0.0,0.001468429,tara145_bact_meso,2.29561451,tara145,bact,0,0.0,42,0.020558002936857563,1.004149359,3.4436779130399238,17.144583480999998,3.4436779130399238,mixed
NAT-101,MES,76.91,1.73,57.14,46.62,103,"105,098","25,939","21,964",2.26,90.79,NCBI Assembly,PACD00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,novel_order_E1,,,,Hug et al. phylogenetic marker set,NAT,1991,1,2,0.00050226,0.00100452,tara145_bact_meso,2.938499545,tara145,bact,2,0.00100452,45,0.022601707684580613,1.299031376,2.467041775886273,15.889207723,2.467041775886273,mixed
NAT-102,DCM,83.8,3.12,0.0,37.8,106,"67,578","21,338","19,994",2.12,92.36,NCBI Assembly,PACC00000000,TARA_ANE_MAG_00058,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,novel_genusE5,,Hug et al. phylogenetic marker set,NAT,2029,0,6,0.0,0.002957122,tara004_bact_dcm,2.529832936,tara004,bact,2,0.000985707,30,0.014785608674223755,0.255925548,1.400648682642221,1.7772517769999998,1.400648682642221,mixed
NAT-108,SRF,84.05,4.7,66.67,65.9,122,"83,619","22,536","20,040",2.44,94.18,NCBI Assembly,PABW00000000,n.a.,n.a.,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_C,,Hug et al. phylogenetic marker set,NAT,2420,0,17,0.0,0.0070247930000000005,tara004_bact_surface,2.9030339080000003,tara004,bact,3,0.0012396689999999999,54,0.02231404958677686,0.157572307,8.207218717670596,6.411829996,8.207218717670596,mixed
NAT-11,DCM,78.93,0.93,0.0,41.54,58,"145,174","35,482","32,979",1.91,96.3,NCBI Assembly,PABV00000000,n.a.,n.a.,Archaea,Euryarchaeota,,,novelFamily_B,,,Hug et al. phylogenetic marker set,NAT,1589,0,14,0.0,0.008810573,tara150_bact_dcm,2.4198657040000002,tara150,bact,0,0.0,21,0.013215859030837005,0.206522702,2.7359967533103635,2.8014925649999998,2.7359967533103635,mixed
NAT-111,SRF,88.45,0.49,0.0,41.4,53,"567,454","153,457","84,270",4.47,91.38,NCBI Assembly,PABT00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Muricauda,,Hug et al. phylogenetic marker set,NAT,4030,6,4,0.0014888339999999999,0.0009925560000000001,tara148_prot_surface,5.053702657,tara148,prot,8,0.0019851120000000002,166,0.04119106699751861,0.395600694,0.2827841522502019,0.5546489689999999,0.2827841522502019,mixed
NAT-113,MES,84.47,4.84,82.35,55.61,137,"108,993","26,127","21,801",2.99,91.59,NCBI Assembly,PABS00000000,n.a.,n.a.,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Hyphomonadaceae,Ponticaulis,,Hug et al. phylogenetic marker set,NAT,2882,2,2,0.000693963,0.000693963,tara152_prot_meso,3.5397182430000003,tara152,prot,5,0.001734906,63,0.021859819569743234,1.056305259,0.228752503516367,1.1980126279999999,0.228752503516367,mixed
NAT-116,MES,97.39,3.01,61.54,69.61,56,"140,354","69,950","48,791",2.73,93.14,NCBI Assembly,PABQ00000000,n.a.,n.a.,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Microbacteriaceae,Leifsonia,,Hug et al. phylogenetic marker set,NAT,2627,8,3,0.0030452990000000004,0.001141987,tara146_prot_meso,2.803162542,tara146,prot,6,0.002283974,50,0.01903311762466692,3.1471525839999996,0.5654974667409588,8.823777761,0.5654974667409588,mixed
NAT-117,SRF,92.73,0.91,0.0,52.95,42,"1,103,708","674,874","159,558",6.7,89.08,NCBI Assembly,PABP00000000,TARA_PSW_MAG_00107,n.a.,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,,,Hug et al. phylogenetic marker set,NAT,5850,16,0,0.002735043,0.0,tara148_prot_surface,7.225277687999999,tara148,prot,27,0.004615385,139,0.02376068376068376,0.29227841000000004,0.17837204054837003,0.258481589,0.17837204054837003,mixed
NAT-118,mixed,87.29,4.95,80.0,30.59,37,"134,562","54,047","37,337",1.38,95.26,NCBI Assembly,PABO00000000,n.a.,n.a.,Bacteria,Chloroflexi,SAR202-2,novelOrder_B,,,,Hug et al. phylogenetic marker set,NAT,1394,0,28,0.0,0.020086083,tara152_bact_mixed,1.580937106,tara152,bact,1,0.00071736,13,0.009325681492109038,0.264678456,5.57170058326328,7.3116006119999986,5.57170058326328,mixed
NAT-119,SRF,72.77,0.0,0.0,41.2,98,"64,403","19,476","18,131",1.78,95.19,NCBI Assembly,PABN00000000,n.a.,n.a.,Bacteria,Chloroflexi,Dehalococcoidetes,,,,,CheckM,NAT,1844,0,2,0.0,0.001084599,tara145_bact_surface,2.4460629380000003,tara145,bact,0,0.0,33,0.01789587852494577,0.278050142,1.787253513606112,2.4638563229999995,1.787253513606112,mixed
NAT-12,SRF,86.21,4.08,100.0,30.41,32,"118,829","65,911","41,496",1.33,96.34,NCBI Assembly,PABM00000000,n.a.,n.a.,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,novel_genus,,Alternative phylogenetic marker set,NAT,1211,0,15,0.0,0.012386457,tara141_bact_surface,1.5427444609999998,tara141,bact,0,0.0,22,0.018166804293971925,0.501833435,6.1941320665290736,15.411544053,6.1941320665290736,mixed
NAT-121,SRF,98.36,3.33,64.29,64.69,61,"567,656","157,464","85,269",5.2,90.8,NCBI Assembly,PABK00000000,TARA_ANW_MAG_00009,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus,,Hug et al. phylogenetic marker set,NAT,4614,23,19,0.0049848290000000005,0.0041179020000000005,tara148_prot_surface,5.286701911000001,tara148,prot,9,0.001950585,136,0.029475509319462505,0.283707008,0.7951173266685555,1.1184263209999998,0.7951173266685555,mixed
NAT-123,SRF,96.97,7.58,0.0,53.96,188,"255,659","69,233","42,840",8.05,90.25,NCBI Assembly,PABI00000000,n.a.,n.a.,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,,,Hug et al. phylogenetic marker set,NAT,6887,28,12,0.004065631,0.001742413,tara148_prot_surface,8.301536557999999,tara148,prot,51,0.007405256,238,0.03455786263975606,0.012637205,0.2932400288596753,0.018373013,0.2932400288596753,mixed
NAT-124,SRF,99.09,6.55,0.0,41.37,74,"296,139","144,146","79,528",5.89,90.23,NCBI Assembly,PABH00000000,n.a.,n.a.,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,,,Hug et al. phylogenetic marker set,NAT,5105,30,1,0.005876592,0.000195886,tara148_prot_surface,5.94409123,tara148,prot,38,0.007443683,150,0.029382957884427033,0.007896216,0.809395992075262,0.031687368,0.809395992075262,mixed
NAT-125,SRF,77.45,1.94,14.29,64.87,139,"87,372","24,815","20,848",2.9,88.7,NCBI Assembly,PABG00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,,,Solemya,,Alternative phylogenetic marker set,NAT,2752,17,3,0.0061773259999999995,0.0010901160000000001,tara148_prot_surface,3.7443511939999996,tara148,prot,4,0.001453488,101,0.03670058139534884,0.064442954,0.73502619181318,0.23484664100000002,0.73502619181318,mixed
NAT-127,SRF,91.89,2.78,6.67,57.68,165,"100,062","24,098","21,592",3.56,90.51,NCBI Assembly,PABE00000000,n.a.,n.a.,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Porticoccaceae,,,Hug et al. phylogenetic marker set,NAT,3370,10,27,0.002967359,0.008011869,tara148_prot_surface,3.87419741,tara148,prot,8,0.0023738870000000003,125,0.037091988130563795,0.158105317,0.2157798000947625,0.16914663400000002,0.2157798000947625,mixed
NAT-13,SRF,82.48,1.28,0.0,44.26,65,"81,197","30,182","24,115",1.57,95.96,NCBI Assembly,PABC00000000,n.a.,n.a.,Bacteria,Actinobacteria,Acidimicrobidae,Acidimicrobiales,Acidimicrobiaceae,novelGenus_B,,Hug et al. phylogenetic marker set,NAT,1541,0,1,0.0,0.000648929,tara146_bact_surface,1.903491756,tara146,bact,0,0.0,28,0.018170019467878003,0.152232255,17.42718338039537,13.153459134000002,17.42718338039537,free_living
