gene_callers_id,contig,start,stop,direction,partial,call_type,accession,gene_function,e_value,category,element,cassette_begin,cassette_end,type_molecule,from_integron_type,ocean
1155609,c_MHASMcontig_89993,1141,1750,f,0,1,,,,,MHASMcontig_89993_2,1142,1750,protein,CALIN,CPC
1155610,c_MHASMcontig_89993,1854,2904,f,0,1,COG3274,Surface polysaccharide O-acyltransferase WecH (WecH) (PUBMED:16936038),5.099999999999998e-93,Cell wall/membrane/envelope biogenesis,MHASMcontig_89993_3,1855,2904,protein,CALIN,CPC
1155611,c_MHASMcontig_89993,3007,3688,f,0,1,,,,,MHASMcontig_89993_4,3008,3688,protein,CALIN,CPC
1155677,c_MHASMcontig_90024,1704,2628,f,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),7.999999999999998e-66,"Replication, recombination and repair",MHASMcontig_90024_4,1705,2628,protein,In0,CPC
1155925,c_MHASMcontig_90166,180,687,f,0,1,,,,,MHASMcontig_90166_1,181,687,protein,CALIN,CPC
1155926,c_MHASMcontig_90166,820,1273,f,0,1,,,,,MHASMcontig_90166_2,821,1273,protein,CALIN,CPC
1155927,c_MHASMcontig_90166,1407,2160,f,0,1,,,,,MHASMcontig_90166_3,1408,2160,protein,CALIN,CPC
1155928,c_MHASMcontig_90166,2302,3178,f,0,1,,,,,MHASMcontig_90166_4,2303,3178,protein,CALIN,CPC
1155929,c_MHASMcontig_90166,3282,3948,f,0,1,,,,,MHASMcontig_90166_5,3283,3948,protein,CALIN,CPC
1156700,c_MHASMcontig_90503,1229,1721,r,0,1,COG0456,Ribosomal protein S18 acetylase RimI and related acetyltransferases (RimI) (PDB:1GHE),4.899999999999999e-70,"Translation, ribosomal structure and biogenesis",MHASMcontig_90503_3,1230,1721,protein,CALIN,CPC
1156701,c_MHASMcontig_90503,2642,3275,r,1,1,,,,,MHASMcontig_90503_4,2643,3275,protein,CALIN,CPC
1157979,c_MHASMcontig_91143,777,1269,r,0,1,,,,,MHASMcontig_91143_2,778,1269,protein,CALIN,CPC
1157980,c_MHASMcontig_91143,1833,2280,r,1,1,,,,,MHASMcontig_91143_3,1834,2280,protein,CALIN,CPC
1159594,c_MHASMcontig_91883,6419,6524,f,1,1,,,,,MHASMcontig_91883_8,6420,6524,protein,CALIN,CPC
1161045,c_MHASMcontig_92484,167,1100,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),6.099999999999997e-106,"Replication, recombination and repair",MHASMcontig_92484_2,168,1100,protein,In0,CPC
1167987,c_MHASMcontig_95280,61079,62102,f,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),5.099999999999998e-122,"Replication, recombination and repair",MHASMcontig_95280_33,61080,62102,protein,In0,CPC
1168033,c_MHASMcontig_95310,181,706,r,0,1,,,,,MHASMcontig_95310_1,182,706,protein,CALIN,CPC
1168034,c_MHASMcontig_95310,853,1423,r,0,1,,,,,MHASMcontig_95310_2,854,1423,protein,CALIN,CPC
1168035,c_MHASMcontig_95310,1545,1917,r,0,1,,,,,MHASMcontig_95310_3,1546,1917,protein,CALIN,CPC
1168036,c_MHASMcontig_95310,1997,2228,r,0,1,,,,,MHASMcontig_95310_4,1998,2228,protein,CALIN,CPC
1183049,c_MHASMcontig_102354,105,378,f,0,1,,,,,MHASMcontig_102354_1,106,378,protein,CALIN,CPC
1183050,c_MHASMcontig_102354,494,728,f,0,1,,,,,MHASMcontig_102354_2,495,728,protein,CALIN,CPC
1183051,c_MHASMcontig_102354,864,1512,f,0,1,,,,,MHASMcontig_102354_3,865,1512,protein,CALIN,CPC
1183052,c_MHASMcontig_102354,1621,2029,f,0,1,,,,,MHASMcontig_102354_4,1622,2029,protein,CALIN,CPC
1184341,c_MHASMcontig_103005,26,272,f,0,1,,,,,MHASMcontig_103005_1,27,272,protein,CALIN,CPC
1184342,c_MHASMcontig_103005,474,699,r,0,1,,,,,MHASMcontig_103005_2,475,699,protein,CALIN,CPC
1184343,c_MHASMcontig_103005,814,1519,r,0,1,,,,,MHASMcontig_103005_3,815,1519,protein,CALIN,CPC
1184344,c_MHASMcontig_103005,1629,2121,r,0,1,,,,,MHASMcontig_103005_4,1630,2121,protein,CALIN,CPC
1184353,c_MHASMcontig_103014,187,625,f,0,1,,,,,MHASMcontig_103014_1,188,625,protein,CALIN,CPC
1184354,c_MHASMcontig_103014,734,1145,f,0,1,,,,,MHASMcontig_103014_2,735,1145,protein,CALIN,CPC
1184355,c_MHASMcontig_103014,1270,1462,f,0,1,,,,,MHASMcontig_103014_3,1271,1462,protein,CALIN,CPC
1184356,c_MHASMcontig_103014,1618,2035,f,0,1,,,,,MHASMcontig_103014_4,1619,2035,protein,CALIN,CPC
1184996,c_MHASMcontig_103267,1,217,f,1,1,COG3549,Plasmid maintenance system killer protein (HigB),1.5999999999999998e-30,Defense mechanisms,MHASMcontig_103267_1,2,217,protein,CALIN,CPC
1184997,c_MHASMcontig_103267,216,513,f,0,1,COG3093,"Plasmid maintenance system antidote protein VapI, contains XRE-type HTH domain (VapI) (PDB:4MCT)",9.199999999999997e-40,Defense mechanisms,MHASMcontig_103267_2,217,513,protein,CALIN,CPC
1184998,c_MHASMcontig_103267,637,1039,f,0,1,,,,,MHASMcontig_103267_3,638,1039,protein,CALIN,CPC
1184999,c_MHASMcontig_103267,1132,1576,f,0,1,,,,,MHASMcontig_103267_4,1133,1576,protein,CALIN,CPC
1185000,c_MHASMcontig_103267,1706,2309,f,0,1,,,,,MHASMcontig_103267_5,1707,2309,protein,CALIN,CPC
1185001,c_MHASMcontig_103267,2428,2863,f,0,1,,,,,MHASMcontig_103267_6,2429,2863,protein,CALIN,CPC
1185002,c_MHASMcontig_103267,2991,3351,f,0,1,,,,,MHASMcontig_103267_7,2992,3351,protein,CALIN,CPC
1186508,c_MHASMcontig_103966,0,561,f,1,1,,,,,MHASMcontig_103966_1,1,561,protein,CALIN,CPC
1186510,c_MHASMcontig_103966,1300,1537,f,0,1,,,,,MHASMcontig_103966_3,1301,1537,protein,CALIN,CPC
1186511,c_MHASMcontig_103966,1616,1997,f,0,1,,,,,MHASMcontig_103966_4,1617,1997,protein,CALIN,CPC
1186512,c_MHASMcontig_103966,2124,2445,f,0,1,,,,,MHASMcontig_103966_5,2125,2445,protein,CALIN,CPC
1186513,c_MHASMcontig_103966,2644,3082,f,0,1,,,,,MHASMcontig_103966_6,2645,3082,protein,CALIN,CPC
1186514,c_MHASMcontig_103966,3201,3558,f,0,1,,,,,MHASMcontig_103966_7,3202,3558,protein,CALIN,CPC
1186515,c_MHASMcontig_103966,3674,3746,f,1,1,,,,,MHASMcontig_103966_8,3675,3746,protein,CALIN,CPC
1194830,c_MHASMcontig_107873,1196,1607,f,0,1,COG3791,Uncharacterized conserved protein (PDB:1X6M),1.2e-50,Function unknown,MHASMcontig_107873_2,1197,1607,protein,CALIN,CPC
1194831,c_MHASMcontig_107873,2175,2802,f,0,1,COG0457,Tetratricopeptide (TPR) repeat (TPR) (PDB:3AS4),7.7e-12,General function prediction only,MHASMcontig_107873_3,2176,2802,protein,CALIN,CPC
1199575,c_MHASMcontig_110082,60,579,f,0,1,,,,,MHASMcontig_110082_1,61,579,protein,CALIN,CPC
1199576,c_MHASMcontig_110082,1121,1703,f,0,1,,,,,MHASMcontig_110082_2,1122,1703,protein,CALIN,CPC
1199577,c_MHASMcontig_110082,1706,1853,f,0,1,,,,,MHASMcontig_110082_3,1707,1853,protein,CALIN,CPC
1199577,c_MHASMcontig_110082,1706,1853,f,0,1,,,,,attc_003,1718,1823,attC,CALIN,CPC
1199578,c_MHASMcontig_110082,1849,2896,f,0,1,COG0596,"2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold (MenH) (PDB:4MYS)",7.2999999999999985e-31,Coenzyme transport and metabolism!!!General function prediction only,MHASMcontig_110082_4,1850,2896,protein,CALIN,CPC
1200351,c_MHASMcontig_110428,0,888,f,1,1,,,,,MHASMcontig_110428_1,1,888,protein,CALIN,CPC
1200352,c_MHASMcontig_110428,1007,1481,f,0,1,,,,,MHASMcontig_110428_2,1008,1481,protein,CALIN,CPC
1200353,c_MHASMcontig_110428,1594,2197,f,0,1,,,,,MHASMcontig_110428_3,1595,2197,protein,CALIN,CPC
1202838,c_MHASMcontig_111618,2580,3213,r,0,1,,,,,MHASMcontig_111618_5,2581,3213,protein,CALIN,CPC
1206807,c_MHASMcontig_113367,4623,5199,r,1,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),8.799999999999997e-63,"Replication, recombination and repair",MHASMcontig_113367_9,4624,5199,protein,In0,CPC
1216748,c_MHASMcontig_117977,349,439,f,0,1,,,,,MHASMcontig_117977_1,350,439,protein,CALIN,CPC
1216749,c_MHASMcontig_117977,977,1373,f,0,1,,,,,MHASMcontig_117977_2,978,1373,protein,CALIN,CPC
1216750,c_MHASMcontig_117977,1496,1973,f,0,1,,,,,MHASMcontig_117977_3,1497,1973,protein,CALIN,CPC
1216751,c_MHASMcontig_117977,2546,2828,f,0,1,,,,,MHASMcontig_117977_4,2547,2828,protein,CALIN,CPC
1222763,c_MHASMcontig_120922,2075,2474,f,0,1,,,,,MHASMcontig_120922_4,2076,2474,protein,CALIN,CPC
1222764,c_MHASMcontig_120922,2582,3281,f,0,1,COG1794,Amino acid racemase YgeA (RacX) (PDB:5ELL),1.3999999999999995e-54,Cell wall/membrane/envelope biogenesis,MHASMcontig_120922_5,2583,3281,protein,CALIN,CPC
1222765,c_MHASMcontig_120922,3781,4324,f,0,1,COG2318,"Bacillithiol/mycothiol S-transferase BstA/DinB, DinB/YfiT family (unrelated to E. coli DinB) (DinB) (PDB:2QE9) (PUBMED:22059487;24821014)",1e-65,"Secondary metabolites biosynthesis, transport and catabolism",MHASMcontig_120922_6,3782,4324,protein,CALIN,CPC
1222766,c_MHASMcontig_120922,4411,4798,f,0,1,COG1942,"Phenylpyruvate tautomerase PptA, 4-oxalocrotonate tautomerase family (PptA) (PDB:1BJP)",7.099999999999998e-32,"Secondary metabolites biosynthesis, transport and catabolism",MHASMcontig_120922_7,4412,4798,protein,CALIN,CPC
1222767,c_MHASMcontig_120922,4953,5427,f,0,1,COG1670,"Protein N-acetyltransferase, RimJ/RimL family (RimL) (PDB:1S7F)",3.2e-87,"Translation, ribosomal structure and biogenesis!!!Posttranslational modification, protein turnover, chaperones",MHASMcontig_120922_8,4954,5427,protein,CALIN,CPC
1222768,c_MHASMcontig_120922,5561,5750,r,0,1,,,,,MHASMcontig_120922_9,5562,5750,protein,CALIN,CPC
1222792,c_MHASMcontig_120936,348,996,f,0,1,,,,,MHASMcontig_120936_1,349,996,protein,CALIN,CPC
1222793,c_MHASMcontig_120936,1222,1585,f,0,1,,,,,MHASMcontig_120936_2,1223,1585,protein,CALIN,CPC
1222794,c_MHASMcontig_120936,1684,1984,f,0,1,,,,,MHASMcontig_120936_3,1685,1984,protein,CALIN,CPC
1222795,c_MHASMcontig_120936,2107,2536,f,0,1,,,,,MHASMcontig_120936_4,2108,2536,protein,CALIN,CPC
1225028,c_MHASMcontig_122044,215,587,f,0,1,,,,,MHASMcontig_122044_1,216,587,protein,CALIN,CPC
1225029,c_MHASMcontig_122044,687,960,f,0,1,,,,,MHASMcontig_122044_2,688,960,protein,CALIN,CPC
1225030,c_MHASMcontig_122044,1133,1553,f,0,1,,,,,MHASMcontig_122044_3,1134,1553,protein,CALIN,CPC
1225520,c_MHASMcontig_122277,1785,2133,f,0,1,,,,,MHASMcontig_122277_4,1786,2133,protein,CALIN,CPC
1225521,c_MHASMcontig_122277,2267,2747,f,0,1,,,,,MHASMcontig_122277_5,2268,2747,protein,CALIN,CPC
1225522,c_MHASMcontig_122277,2862,3153,f,0,1,,,,,MHASMcontig_122277_6,2863,3153,protein,CALIN,CPC
1225523,c_MHASMcontig_122277,3224,3545,f,0,1,,,,,MHASMcontig_122277_7,3225,3545,protein,CALIN,CPC
1227803,c_MHASMcontig_123348,29,1145,f,0,1,COG1106!!!COG4694,"ATPase/GTPase, AAA15 family!!!Wobble nucleotide-excising tRNase (RloC) (PUBMED:18681940)",1.2999999999999997e-70,"General function prediction only!!!Translation, ribosomal structure and biogenesis",MHASMcontig_123348_1,30,1145,protein,CALIN,CPC
1227804,c_MHASMcontig_123348,1347,1800,r,0,1,,,,,MHASMcontig_123348_2,1348,1800,protein,CALIN,CPC
1227805,c_MHASMcontig_123348,1899,2925,r,0,1,COG3547,Transposase,1.899999999999999e-172,"Mobilome: prophages, transposons",MHASMcontig_123348_3,1900,2925,protein,CALIN,CPC
1227806,c_MHASMcontig_123348,3033,3357,f,0,1,COG4551,Predicted protein tyrosine phosphatase,3.1999999999999996e-30,General function prediction only,MHASMcontig_123348_4,3034,3357,protein,CALIN,CPC
1227807,c_MHASMcontig_123348,3409,3538,r,1,1,,,,,attc_002,3360,3450,attC,CALIN,CPC
1227807,c_MHASMcontig_123348,3409,3538,r,1,1,,,,,MHASMcontig_123348_5,3410,3538,protein,CALIN,CPC
1228296,c_MHASMcontig_123591,10047,11016,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),4.3999999999999984e-107,"Replication, recombination and repair",MHASMcontig_123591_7,10048,11016,protein,In0,CPC
1232981,c_MHASMcontig_125933,489,912,f,0,1,,,,,MHASMcontig_125933_1,490,912,protein,CALIN,CPC
1232982,c_MHASMcontig_125933,1015,1453,f,0,1,,,,,MHASMcontig_125933_2,1016,1453,protein,CALIN,CPC
1232983,c_MHASMcontig_125933,1554,1860,f,0,1,,,,,MHASMcontig_125933_3,1555,1860,protein,CALIN,CPC
1241425,c_MHASMcontig_130235,1635,2673,f,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),6.7e-69,"Replication, recombination and repair",MHASMcontig_130235_3,1636,2673,protein,In0,CPC
1257876,c_MHASMcontig_141262,2,134,r,1,1,,,,,MHASMcontig_141262_1,3,134,protein,CALIN,CPC
1257878,c_MHASMcontig_141262,641,884,r,0,1,COG2336,Antitoxin component MazE of the MazEF toxin-antitoxin module (MazE) (PDB:1MVF),1.9e-14,Defense mechanisms,MHASMcontig_141262_3,642,884,protein,CALIN,CPC
1257879,c_MHASMcontig_141262,1038,1710,r,0,1,,,,,MHASMcontig_141262_4,1039,1710,protein,CALIN,CPC
1257880,c_MHASMcontig_141262,2056,2167,r,1,1,,,,,MHASMcontig_141262_5,2057,2167,protein,CALIN,CPC
1275504,c_MHASMcontig_153234,1854,2007,f,0,1,COG3593,"Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains (YbjD)",2.4e-12,"Replication, recombination and repair",MHASMcontig_153234_2,1855,2007,protein,CALIN,CPC
1275505,c_MHASMcontig_153234,2103,3624,f,0,1,COG3593,"Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains (YbjD)",4.599999999999997e-167,"Replication, recombination and repair",MHASMcontig_153234_3,2104,3624,protein,CALIN,CPC
1288819,c_MHASMcontig_162343,519,753,f,0,1,,,,,MHASMcontig_162343_2,520,753,protein,CALIN,CPC
1288820,c_MHASMcontig_162343,983,1202,f,0,1,,,,,MHASMcontig_162343_3,984,1202,protein,CALIN,CPC
1288821,c_MHASMcontig_162343,1205,1502,f,0,1,,,,,MHASMcontig_162343_4,1206,1502,protein,CALIN,CPC
1288822,c_MHASMcontig_162343,1637,1850,f,0,1,,,,,MHASMcontig_162343_5,1638,1850,protein,CALIN,CPC
1322356,c_MHASMcontig_184765,7708,8098,r,0,1,,,,,MHASMcontig_184765_5,7709,8098,protein,CALIN,CPC
1322357,c_MHASMcontig_184765,8197,8593,r,0,1,COG3788,"Uncharacterized membrane protein YecN, MAPEG domain (YecN)",2.8e-15,Function unknown,MHASMcontig_184765_6,8198,8593,protein,CALIN,CPC
1379988,c_MHASMcontig_222468,111,408,f,0,1,,,,,MHASMcontig_222468_1,112,408,protein,CALIN,CPC
1379990,c_MHASMcontig_222468,1320,1629,f,0,1,,,,,MHASMcontig_222468_3,1321,1629,protein,CALIN,CPC
1379991,c_MHASMcontig_222468,1756,2167,f,0,1,,,,,MHASMcontig_222468_4,1757,2167,protein,CALIN,CPC
1379992,c_MHASMcontig_222468,2156,2258,f,1,1,,,,,MHASMcontig_222468_5,2157,2258,protein,CALIN,CPC
1379992,c_MHASMcontig_222468,2156,2258,f,1,1,,,,,attc_002,2177,2263,attC,CALIN,CPC
1437551,c_MHASMcontig_259925,573,1050,f,0,1,,,,,MHASMcontig_259925_1,574,1050,protein,CALIN,CPC
1437552,c_MHASMcontig_259925,1191,1416,r,0,1,,,,,MHASMcontig_259925_2,1192,1416,protein,CALIN,CPC
1437553,c_MHASMcontig_259925,1518,2391,f,0,1,,,,,MHASMcontig_259925_3,1519,2391,protein,CALIN,CPC
1437554,c_MHASMcontig_259925,2492,2924,r,0,1,,,,,MHASMcontig_259925_4,2493,2924,protein,CALIN,CPC
1437556,c_MHASMcontig_259925,3888,4311,f,0,1,,,,,MHASMcontig_259925_6,3889,4311,protein,CALIN,CPC
1457239,c_MHASMcontig_267549,698,1469,f,0,1,,,,,MHASMcontig_267549_2,699,1469,protein,CALIN,CPC
1457240,c_MHASMcontig_267549,1938,2355,f,0,1,,,,,MHASMcontig_267549_3,1939,2355,protein,CALIN,CPC
1457241,c_MHASMcontig_267549,2620,2911,f,0,1,,,,,MHASMcontig_267549_4,2621,2911,protein,CALIN,CPC
1457242,c_MHASMcontig_267549,3086,3329,f,0,1,COG2161,"Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family (StbD) (PDB:2A6Q)",4e-33,Defense mechanisms,MHASMcontig_267549_5,3087,3329,protein,CALIN,CPC
1492538,c_MHASMcontig_281246,327,609,r,0,1,,,,,MHASMcontig_281246_1,328,609,protein,CALIN,CPC
1492539,c_MHASMcontig_281246,689,989,r,0,1,,,,,MHASMcontig_281246_2,690,989,protein,CALIN,CPC
1496681,c_MHASMcontig_282893,0,1050,r,1,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),2.999999999999998e-133,"Replication, recombination and repair",MHASMcontig_282893_1,1,1050,protein,In0,CPC
1573333,c_MHASMcontig_311713,2347,3322,f,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),6.799999999999998e-47,"Replication, recombination and repair",MHASMcontig_311713_4,2348,3322,protein,In0,CPC
1626593,c_MHASMcontig_331870,1275,1926,f,0,1,,,,,MHASMcontig_331870_3,1276,1926,protein,CALIN,CPC
1626594,c_MHASMcontig_331870,2048,2528,f,0,1,,,,,MHASMcontig_331870_4,2049,2528,protein,CALIN,CPC
1626595,c_MHASMcontig_331870,2565,3672,f,0,1,,,,,MHASMcontig_331870_5,2566,3672,protein,CALIN,CPC
1656919,c_MHASMcontig_343230,0,303,f,1,1,,,,,MHASMcontig_343230_1,1,303,protein,CALIN,CPC
1656920,c_MHASMcontig_343230,365,674,f,0,1,,,,,MHASMcontig_343230_2,366,674,protein,CALIN,CPC
1656921,c_MHASMcontig_343230,741,1401,f,0,1,,,,,MHASMcontig_343230_3,742,1401,protein,CALIN,CPC
1699867,c_MHASMcontig_359457,491,734,r,0,1,,,,,MHASMcontig_359457_1,492,734,protein,CALIN,CPC
1699869,c_MHASMcontig_359457,2567,3392,f,0,1,,,,,MHASMcontig_359457_3,2568,3392,protein,CALIN,CPC
1744123,c_MHASMcontig_375690,7838,8825,f,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),1.4999999999999994e-126,"Replication, recombination and repair",MHASMcontig_375690_11,7839,8825,protein,In0,CPC
1774646,c_MHASMcontig_386896,2122,3007,f,0,1,,,,,MHASMcontig_386896_4,2123,3007,protein,CALIN,CPC
1774647,c_MHASMcontig_386896,3349,4318,f,0,1,,,,,MHASMcontig_386896_5,3350,4318,protein,CALIN,CPC
1774648,c_MHASMcontig_386896,4628,5363,f,0,1,,,,,MHASMcontig_386896_6,4629,5363,protein,CALIN,CPC
1779965,c_MHASMcontig_388917,3155,3830,f,1,1,,,,,MHASMcontig_388917_2,3156,3830,protein,CALIN,CPC
1795829,c_MHASMcontig_394914,414,510,f,0,1,,,,,MHASMcontig_394914_2,415,510,protein,CALIN,CPC
1795830,c_MHASMcontig_394914,597,1014,f,0,1,,,,,MHASMcontig_394914_3,598,1014,protein,CALIN,CPC
1795831,c_MHASMcontig_394914,1156,1447,f,0,1,,,,,MHASMcontig_394914_4,1157,1447,protein,CALIN,CPC
1851059,c_MHASMcontig_423012,660,801,r,0,1,,,,,MHASMcontig_423012_3,661,801,protein,CALIN,CPC
1851060,c_MHASMcontig_423012,1501,2014,r,0,1,,,,,MHASMcontig_423012_4,1502,2014,protein,CALIN,CPC
1879567,c_MHASMcontig_441282,206,518,f,0,1,,,,,MHASMcontig_441282_1,207,518,protein,CALIN,CPC
1879568,c_MHASMcontig_441282,483,957,f,0,1,,,,,MHASMcontig_441282_2,484,957,protein,CALIN,CPC
1879569,c_MHASMcontig_441282,1117,1402,f,0,1,,,,,MHASMcontig_441282_3,1118,1402,protein,CALIN,CPC
1879570,c_MHASMcontig_441282,1406,1646,f,0,1,,,,,MHASMcontig_441282_4,1407,1646,protein,CALIN,CPC
1879571,c_MHASMcontig_441282,1814,2048,f,0,1,,,,,MHASMcontig_441282_5,1815,2048,protein,CALIN,CPC
1879572,c_MHASMcontig_441282,2034,2298,f,0,1,COG2026,"mRNA-degrading endonuclease RelE, toxin component of the RelBE toxin-antitoxin system (RelE) (PDB:1WMI)",1.3999999999999998e-26,Defense mechanisms,MHASMcontig_441282_6,2035,2298,protein,CALIN,CPC
1879573,c_MHASMcontig_441282,2488,2743,f,0,1,COG2161,"Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family (StbD) (PDB:2A6Q)",2.4e-36,Defense mechanisms,MHASMcontig_441282_7,2489,2743,protein,CALIN,CPC
1898585,c_MHASMcontig_453335,437,1289,r,0,1,,,,,MHASMcontig_453335_1,438,1289,protein,CALIN,CPC
1898586,c_MHASMcontig_453335,1404,1797,r,0,1,,,,,MHASMcontig_453335_2,1405,1797,protein,CALIN,CPC
1898587,c_MHASMcontig_453335,1921,2239,r,0,1,,,,,MHASMcontig_453335_3,1922,2239,protein,CALIN,CPC
1953271,c_MHASMcontig_487825,948,1416,f,0,1,,,,,MHASMcontig_487825_2,949,1416,protein,CALIN,CPC
1953272,c_MHASMcontig_487825,1463,2045,f,0,1,COG0655,"Multimeric flavodoxin WrbA, includes NAD(P)H:quinone oxidoreductase (WrbA) (PDB:4DY4)",2.0999999999999996e-56,Energy production and conversion,MHASMcontig_487825_3,1464,2045,protein,CALIN,CPC
1953273,c_MHASMcontig_487825,2133,2442,f,0,1,,,,,MHASMcontig_487825_4,2134,2442,protein,CALIN,CPC
1953274,c_MHASMcontig_487825,2520,3048,f,0,1,,,,,MHASMcontig_487825_5,2521,3048,protein,CALIN,CPC
1953275,c_MHASMcontig_487825,3170,3485,f,0,1,,,,,MHASMcontig_487825_6,3171,3485,protein,CALIN,CPC
1970701,c_MHASMcontig_498859,217,634,f,0,1,,,,,MHASMcontig_498859_1,218,634,protein,CALIN,CPC
1970702,c_MHASMcontig_498859,777,999,f,0,1,COG1525,"Endonuclease YncB, thermonuclease family (YncB)",8.7e-11,"Replication, recombination and repair",MHASMcontig_498859_2,778,999,protein,CALIN,CPC
1970703,c_MHASMcontig_498859,1180,1399,f,0,1,,,,,MHASMcontig_498859_3,1181,1399,protein,CALIN,CPC
1970704,c_MHASMcontig_498859,1402,1699,f,0,1,COG3668,Plasmid stabilization system protein ParE (ParE) (PDB:3KXE),8.7e-06,"Mobilome: prophages, transposons",MHASMcontig_498859_4,1403,1699,protein,CALIN,CPC
1970705,c_MHASMcontig_498859,1890,1995,r,0,1,,,,,MHASMcontig_498859_5,1891,1995,protein,CALIN,CPC
1970706,c_MHASMcontig_498859,2296,2572,f,0,1,,,,,MHASMcontig_498859_6,2297,2572,protein,CALIN,CPC
1970707,c_MHASMcontig_498859,2720,3071,f,0,1,,,,,MHASMcontig_498859_7,2721,3071,protein,CALIN,CPC
1974421,c_MHASMcontig_501346,1,655,f,1,1,COG0183,Acetyl-CoA acetyltransferase (PaaJ) (PDB:1AFW),1.0999999999999993e-117,Lipid transport and metabolism,MHASMcontig_501346_1,2,655,protein,complete,CPC
1974422,c_MHASMcontig_501346,735,1689,r,0,1,COG4974,Site-specific recombinase XerD (XerD) (PDB:1A0P),3.499999999999998e-117,"Replication, recombination and repair",MHASMcontig_501346_2,736,1689,protein,complete,CPC
1974423,c_MHASMcontig_501346,1936,2221,f,0,1,,,,,MHASMcontig_501346_3,1937,2221,protein,complete,CPC
2018872,c_MHASMcontig_527451,454,955,r,0,1,,,,,MHASMcontig_527451_2,455,955,protein,CALIN,CPC
2018873,c_MHASMcontig_527451,1004,1481,f,0,1,,,,,MHASMcontig_527451_3,1005,1481,protein,CALIN,CPC
2018874,c_MHASMcontig_527451,1544,2147,f,0,1,,,,,MHASMcontig_527451_4,1545,2147,protein,CALIN,CPC
2018875,c_MHASMcontig_527451,2244,2538,r,0,1,COG2026,"mRNA-degrading endonuclease RelE, toxin component of the RelBE toxin-antitoxin system (RelE) (PDB:1WMI)",1.7999999999999994e-40,Defense mechanisms,MHASMcontig_527451_5,2245,2538,protein,CALIN,CPC
2018876,c_MHASMcontig_527451,2527,2776,r,0,1,COG2161,"Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family (StbD) (PDB:2A6Q)",1.6e-32,Defense mechanisms,MHASMcontig_527451_6,2528,2776,protein,CALIN,CPC
2018877,c_MHASMcontig_527451,2970,3468,f,0,1,,,,,MHASMcontig_527451_7,2971,3468,protein,CALIN,CPC
2018878,c_MHASMcontig_527451,3789,4338,f,0,1,COG4625,"Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain",4e-12,Function unknown,MHASMcontig_527451_8,3790,4338,protein,CALIN,CPC
2024835,c_MHASMcontig_529639,162,1137,r,0,1,COG1219,"ATP-dependent protease Clp, ATPase subunit ClpX (ClpX) (PDB:3HTE)",1e-23,"Posttranslational modification, protein turnover, chaperones",MHASMcontig_529639_2,163,1137,protein,CALIN,CPC
2024836,c_MHASMcontig_529639,1234,2002,r,0,1,COG0593,Chromosomal replication initiation ATPase DnaA (DnaA) (PDB:1L8Q),1.5e-38,"Replication, recombination and repair",MHASMcontig_529639_3,1235,2002,protein,CALIN,CPC
2024837,c_MHASMcontig_529639,2315,2732,f,0,1,,,,,MHASMcontig_529639_4,2316,2732,protein,CALIN,CPC
2039112,c_MHASMcontig_535236,1,76,r,1,1,,,,,MHASMcontig_535236_1,2,76,protein,CALIN,CPC
2039113,c_MHASMcontig_535236,278,521,f,0,1,COG3609,"Transcriptional regulator, contains Arc/MetJ-type RHH (ribbon-helix-helix) DNA-binding domain (ParD) (PDB:3KXE)",1.2e-24,Transcription,MHASMcontig_535236_2,279,521,protein,CALIN,CPC
2039114,c_MHASMcontig_535236,517,820,f,0,1,COG3668,Plasmid stabilization system protein ParE (ParE) (PDB:3KXE),8.8e-46,"Mobilome: prophages, transposons",MHASMcontig_535236_3,518,820,protein,CALIN,CPC
